inventory,relative_path,expected_bytes,actual_bytes,expected_sha256,actual_sha256,status
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/oof_probs/interviewer_speech_fold_oof.csv,416037,416037,e7b210cec625ac4dcbf309205b3d57e0c884e31571dd185f242680f5225a0649,e7b210cec625ac4dcbf309205b3d57e0c884e31571dd185f242680f5225a0649,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/oof_probs/interviewer_speech_participant_oof.csv,27955,27955,f94cefc86f3cb14f53353a96642c68db628d513e314e94786ee016c26c35fd75,f94cefc86f3cb14f53353a96642c68db628d513e314e94786ee016c26c35fd75,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/oof_probs/non_explicit_interviewer_speech_fold_oof.csv,436382,436382,492e4c8bc146ddf7d6d8fc075118f4edea6058ef7f7c21f425fe7ce2030fa186,492e4c8bc146ddf7d6d8fc075118f4edea6058ef7f7c21f425fe7ce2030fa186,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/oof_probs/non_explicit_interviewer_speech_participant_oof.csv,28003,28003,c955d94c75f01bbc01e7e112243c6f6b3a748cea47c52c69333eb26085116990,c955d94c75f01bbc01e7e112243c6f6b3a748cea47c52c69333eb26085116990,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/oof_probs/participant_speech_fold_oof.csv,415976,415976,935e9297d4cf6354674d76d60140cc3b25566ed791295c14e8a0c19722e58b2b,935e9297d4cf6354674d76d60140cc3b25566ed791295c14e8a0c19722e58b2b,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/oof_probs/participant_speech_participant_oof.csv,27941,27941,c3079f181d75134972d66bf81aa628f60e351b9b6abbc1188314e305ad1c9c8d,c3079f181d75134972d66bf81aa628f60e351b9b6abbc1188314e305ad1c9c8d,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/oof_probs/participant_symptom_evidence_fold_oof.csv,430690,430690,82260ba50bf7742c65b54e430645620f76c6dd92845585b0a21aea9cd1e513e1,82260ba50bf7742c65b54e430645620f76c6dd92845585b0a21aea9cd1e513e1,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/oof_probs/participant_symptom_evidence_participant_oof.csv,27902,27902,2d0f211c14f7cd4227e7ba77abdac6178ffe61d85f8c1d8d7ccea928928aaab6,2d0f211c14f7cd4227e7ba77abdac6178ffe61d85f8c1d8d7ccea928928aaab6,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/output_manifest_sha256.csv,2683,2683,59f0b5fbfd2ec90760f0a687413e3578e5b1908e23c2557e53e4356b301ba93c,59f0b5fbfd2ec90760f0a687413e3578e5b1908e23c2557e53e4356b301ba93c,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/paired_tests/input_source_paired_tests_descriptive.csv,10671,10671,46adfed7b55860c42e676a19f30264cd218cb667c2f575469f25f24cbba513ee,46adfed7b55860c42e676a19f30264cd218cb667c2f575469f25f24cbba513ee,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/run_manifest.json,2725,2725,0c5c025e9f3bc926646dea389edbd217b44e3e082310ec1d0f06cc30b43cdedd,0c5c025e9f3bc926646dea389edbd217b44e3e082310ec1d0f06cc30b43cdedd,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_1_all_mpnet_base_v2/tuning/c_selection.csv,130322,130322,f5c784d08ddec4f36c9cac648e2cf7ed317a828ea7ed7c4d95066ee9b147b92d,f5c784d08ddec4f36c9cac648e2cf7ed317a828ea7ed7c4d95066ee9b147b92d,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/calibration/probability_distributions.csv,4576,4576,4d353912c4459ea8c1f43c643e8c26c64c803bcb2d52af99b1ce4d16fa3cfdf1,4d353912c4459ea8c1f43c643e8c26c64c803bcb2d52af99b1ce4d16fa3cfdf1,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/embedding_audit/document_chunk_audit.csv,107825,107825,717df54e2440a43730adaff56985a1c84544f5534c14fd77534ef474477a61d4,717df54e2440a43730adaff56985a1c84544f5534c14fd77534ef474477a61d4,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/embedding_cache/full_transcript_20a45ea17dec216b.npz,542897,542897,fa13157fac2d094875e56abca24230a169c095b441ae97c1a5facae2ad8fe9b1,fa13157fac2d094875e56abca24230a169c095b441ae97c1a5facae2ad8fe9b1,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/embedding_cache/interviewer_speech_1fe67174baa4afc1.npz,535281,535281,92c676eab68d19ba94838269be251c1540d35f48fa3d78bd8c9d268b653cd4b3,92c676eab68d19ba94838269be251c1540d35f48fa3d78bd8c9d268b653cd4b3,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/embedding_cache/non_explicit_interviewer_speech_240eebc562c94fff.npz,535315,535315,688d5cd91a18d3956a734f6147296c7394375e3f2304b5c55562acb3f57f070d,688d5cd91a18d3956a734f6147296c7394375e3f2304b5c55562acb3f57f070d,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/embedding_cache/participant_speech_68319958fc1acf6a.npz,543284,543284,d438811c7f647a0e86933ce4569d1ea07d223a536f0186278b1dee78edff10f3,d438811c7f647a0e86933ce4569d1ea07d223a536f0186278b1dee78edff10f3,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/embedding_cache/participant_symptom_evidence_67ac1c6f34e3d4e1.npz,539269,539269,81fb56c8da42b5eb8d30517cc266235967d7ed31cbe9ce07eba5ba4c0903e9a6,81fb56c8da42b5eb8d30517cc266235967d7ed31cbe9ce07eba5ba4c0903e9a6,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/metrics/primary_metrics.csv,3684,3684,d02668832749421086bb76b38381eb3003fa90a5a5d686679c71905b2891f111,d02668832749421086bb76b38381eb3003fa90a5a5d686679c71905b2891f111,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/nested_thresholds/selected_thresholds_50folds.csv,195683,195683,a7e8b71660295b3bf256d894c1c1fae8eaac025d640548811275e32c83fb6ad5,a7e8b71660295b3bf256d894c1c1fae8eaac025d640548811275e32c83fb6ad5,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/nested_thresholds/threshold_stability_summary.csv,2991,2991,e77da11ef4519a14900cd69e3a20b1b3961dc0b929fb77178c3bb3c9d0f126fb,e77da11ef4519a14900cd69e3a20b1b3961dc0b929fb77178c3bb3c9d0f126fb,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/full_transcript_fold_oof.csv,411532,411532,bac47e48a61cfa9c657c8cfd9ebc8684132842b1f49fb2e5619e176c7a303753,bac47e48a61cfa9c657c8cfd9ebc8684132842b1f49fb2e5619e176c7a303753,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/full_transcript_participant_oof.csv,27915,27915,3318b7ea028a59557cb8e741001f038bd5ae22cbd39d10fa7b164d9f84ffeacb,3318b7ea028a59557cb8e741001f038bd5ae22cbd39d10fa7b164d9f84ffeacb,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/interviewer_speech_fold_oof.csv,415610,415610,bac34eb804d6d2718f64a994e74fdc2a789ef87b1738c8e2e3b7099295ac6b52,bac34eb804d6d2718f64a994e74fdc2a789ef87b1738c8e2e3b7099295ac6b52,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/interviewer_speech_participant_oof.csv,27904,27904,2e0c4620194fef8981511296317938019bcbc9b1e5e30008bbf33c8d9efcc5d5,2e0c4620194fef8981511296317938019bcbc9b1e5e30008bbf33c8d9efcc5d5,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/non_explicit_interviewer_speech_fold_oof.csv,435128,435128,70b42e37d2e5ee568c96e985f458fe7f730c8fc428d88415155caf2efb3d9235,70b42e37d2e5ee568c96e985f458fe7f730c8fc428d88415155caf2efb3d9235,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/non_explicit_interviewer_speech_participant_oof.csv,27907,27907,ed7128e78eb33affd91393dc91c7b15c6de6601723847119e41bab0bc1d2ae14,ed7128e78eb33affd91393dc91c7b15c6de6601723847119e41bab0bc1d2ae14,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/participant_speech_fold_oof.csv,416274,416274,706ae1b3e066c158b73319088917cdc383236a92901223fa1a41095a01ef7240,706ae1b3e066c158b73319088917cdc383236a92901223fa1a41095a01ef7240,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/participant_speech_participant_oof.csv,27930,27930,c0f34c21bb9af2e8f9ba15e2beb7899b28bb4037d0593f86d5cd48be633a24d5,c0f34c21bb9af2e8f9ba15e2beb7899b28bb4037d0593f86d5cd48be633a24d5,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/participant_symptom_evidence_fold_oof.csv,429767,429767,cde25fe7cf08c648b1485b9dcd915bf0441973f4cf31fd73ce96c4aba9b11a30,cde25fe7cf08c648b1485b9dcd915bf0441973f4cf31fd73ce96c4aba9b11a30,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/oof_probs/participant_symptom_evidence_participant_oof.csv,27894,27894,b11df9959ca9a8cf62f795949e88c824acb20fab77aaace6d6a18f96cbfc0786,b11df9959ca9a8cf62f795949e88c824acb20fab77aaace6d6a18f96cbfc0786,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/output_manifest_sha256.csv,2682,2682,2fb14e871a525ce247d4e33bf7c113cbaeb9c9e2cefb30c14b6d41a0b5d2857f,2fb14e871a525ce247d4e33bf7c113cbaeb9c9e2cefb30c14b6d41a0b5d2857f,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/paired_tests/input_source_paired_tests_descriptive.csv,9804,9804,8acae2fdad3c7fc365436e5c795112a08ffbef2d399bda740ae965abc168cc7b,8acae2fdad3c7fc365436e5c795112a08ffbef2d399bda740ae965abc168cc7b,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/run_manifest.json,2709,2709,7a98e4941323fe14503fa7b194d456d746414883446204e8daad0908d50b729c,7a98e4941323fe14503fa7b194d456d746414883446204e8daad0908d50b729c,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,model_2_bge_large_en_v1_5/tuning/c_selection.csv,130294,130294,779ad122ac6e61414ee6a79178453bc39d44b26d6a54133eb48c6b1a97845d71,779ad122ac6e61414ee6a79178453bc39d44b26d6a54133eb48c6b1a97845d71,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/03_embedding_robustness/output_manifest_sha256.csv,representation_family_paired_tests_fdr.csv,28719,28719,5d45d343ad2a1af11388672d90be2eaaabd04de97300c01233958d52058ce6ce,5d45d343ad2a1af11388672d90be2eaaabd04de97300c01233958d52058ce6ce,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,domain_count/input.csv,3629,3629,1fad85d77a8329992553a420898f7b0c3908b90dbd777da4ebd77bc6e869c134,1fad85d77a8329992553a420898f7b0c3908b90dbd777da4ebd77bc6e869c134,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,domain_presence/input.csv,3629,3629,189060b7f33c56cfb3acbfaad9fb12a28415b837ab46b01d93ae4f0e3703da0b,189060b7f33c56cfb3acbfaad9fb12a28415b837ab46b01d93ae4f0e3703da0b,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,keyword_masked/input.csv,143424,143424,0ef1c48e389f372b1b8b0d162bbaf4707ad5476bb282441e634002c3797acc55,0ef1c48e389f372b1b8b0d162bbaf4707ad5476bb282441e634002c3797acc55,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,keyword_masked/mask_audit.csv,1985,1985,e8cfc67f2b762d4d5575f7722f908708b5fd1c2c86fe5b03b18d1c9add9c5086,e8cfc67f2b762d4d5575f7722f908708b5fd1c2c86fe5b03b18d1c9add9c5086,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,metrics/c5_control_metrics.csv,2161,2161,a72d5b88b1377fce94c4ec7539935b063a54caa80be0de5c4b0bea548b633214,a72d5b88b1377fce94c4ec7539935b063a54caa80be0de5c4b0bea548b633214,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,nonsymptom_same_word/input.csv,140531,140531,6b6bacdee7160debc7beb0b4e7910777bb0b83904637a7cd20041bd3ce62455e,6b6bacdee7160debc7beb0b4e7910777bb0b83904637a7cd20041bd3ce62455e,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,nonsymptom_same_word/quote_exclusion_audit.csv,6368,6368,d41e1ffa28720ba6005d443262c4cec0a88e783de5439171b2cd7be9feee106b,d41e1ffa28720ba6005d443262c4cec0a88e783de5439171b2cd7be9feee106b,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/c5_reviewed_evidence_fold_oof.csv,268974,268974,d91b3d8a92c20fa2b62425b2802f1f94b9dbc7a58782f3b8a2f48650cb88ae29,d91b3d8a92c20fa2b62425b2802f1f94b9dbc7a58782f3b8a2f48650cb88ae29,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/c5_reviewed_evidence_participant_oof.csv,3928,3928,af9869fb7216c66b1ab05f64bea844c7dccf21c30592dd201dae25b033b04385,af9869fb7216c66b1ab05f64bea844c7dccf21c30592dd201dae25b033b04385,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/domain_count_fold_oof.csv,257799,257799,d986e7b46c58cb9a2f6d50a5ec32b573d566a77ea10a2e17c122d8f670a79f27,d986e7b46c58cb9a2f6d50a5ec32b573d566a77ea10a2e17c122d8f670a79f27,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/domain_count_participant_oof.csv,3941,3941,9cc080d794659047de8173e7ba3ccede472bf83b9691708a40d1daa3f09e2f39,9cc080d794659047de8173e7ba3ccede472bf83b9691708a40d1daa3f09e2f39,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/domain_presence_fold_oof.csv,262109,262109,f2df9927dd6af1889ed2e84819e0d5de8fb2081b0de3c4be1dfce558d953c60b,f2df9927dd6af1889ed2e84819e0d5de8fb2081b0de3c4be1dfce558d953c60b,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/domain_presence_participant_oof.csv,3944,3944,126b9a678312d7519d52f8394a719ea1393792330beede9398623b4b8d3306c4,126b9a678312d7519d52f8394a719ea1393792330beede9398623b4b8d3306c4,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/keyword_masked_fold_oof.csv,260471,260471,a9b0252a1789bd3eb9ea0a1c116b4d6ed839174033ad926081612338570c2dbe,a9b0252a1789bd3eb9ea0a1c116b4d6ed839174033ad926081612338570c2dbe,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/keyword_masked_participant_oof.csv,3928,3928,b5da3ee1f70ce243b2a1be2dd0639b2f6f742f01e3a91130ce1c3d4e35d7f320,b5da3ee1f70ce243b2a1be2dd0639b2f6f742f01e3a91130ce1c3d4e35d7f320,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/nonsymptom_same_word_fold_oof.csv,268996,268996,5734860eb786ff9fc64d34784332615e716242fe7801262772634edcd16db191,5734860eb786ff9fc64d34784332615e716242fe7801262772634edcd16db191,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,oof_probs/nonsymptom_same_word_participant_oof.csv,3929,3929,75518c72347d72a787224993929d5b3229a3e8a38e7b732aa973520e10ff355c,75518c72347d72a787224993929d5b3229a3e8a38e7b732aa973520e10ff355c,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,paired_tests/c5_control_family_fdr.csv,4202,4202,05c225f52c0916cc63aa426c2dbfd616446b02ed104cc81617c639a7fc336141,05c225f52c0916cc63aa426c2dbfd616446b02ed104cc81617c639a7fc336141,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_01/fold_oof.csv,278926,278926,f03c2aaec98411a0b77c7cbd3571da9df0b37f8c7dd4521a3a9181ca28c6bb7a,f03c2aaec98411a0b77c7cbd3571da9df0b37f8c7dd4521a3a9181ca28c6bb7a,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_01/input.csv,140696,140696,255a76b0997bd3f9269e9a9b13660bd45c5066cbab011d7690162e08c79b7703,255a76b0997bd3f9269e9a9b13660bd45c5066cbab011d7690162e08c79b7703,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_01/participant_oof.csv,3928,3928,52ab5ae86c34a7b262fd5119d565b2875d84f58d24f4ea37f764b895e70d7979,52ab5ae86c34a7b262fd5119d565b2875d84f58d24f4ea37f764b895e70d7979,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_02/fold_oof.csv,278934,278934,2a7d6e07d36218688007bed639d1e84db47a485e464b12dc4fb87040da160935,2a7d6e07d36218688007bed639d1e84db47a485e464b12dc4fb87040da160935,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_02/input.csv,141267,141267,59e994e484baace8c2c1c7f055c408c14dae5b26866c0280974ce4923a668e52,59e994e484baace8c2c1c7f055c408c14dae5b26866c0280974ce4923a668e52,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_02/participant_oof.csv,3928,3928,a05b574272228e22caf23252292341d333ee55af63de337558a29f3ac8cde61c,a05b574272228e22caf23252292341d333ee55af63de337558a29f3ac8cde61c,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_03/fold_oof.csv,278963,278963,007d6a312a09a0094bbe7442302501838bd97a1a9c61b762fef8d5d82c9e0357,007d6a312a09a0094bbe7442302501838bd97a1a9c61b762fef8d5d82c9e0357,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_03/input.csv,141036,141036,ec38f6b5e3219215c079d09bb0c9a5920601e85a82d15bc867dd30f9ff903e22,ec38f6b5e3219215c079d09bb0c9a5920601e85a82d15bc867dd30f9ff903e22,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_03/participant_oof.csv,3935,3935,295b21d9d5b2b05323c0474f248a7d4aa8dafc335cc8c0350d3e05c85c55cea3,295b21d9d5b2b05323c0474f248a7d4aa8dafc335cc8c0350d3e05c85c55cea3,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_04/fold_oof.csv,278928,278928,1873d921b9ea5addb560ab81adb67ccf588102bde03ff30cc0e286cf33f664b4,1873d921b9ea5addb560ab81adb67ccf588102bde03ff30cc0e286cf33f664b4,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_04/input.csv,140934,140934,f01009f3214478c160418987aedb5d70e37bab647552bec6e908d328a58b5d5a,f01009f3214478c160418987aedb5d70e37bab647552bec6e908d328a58b5d5a,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_04/participant_oof.csv,3928,3928,86dff269e74b1cd96f0459b17e1b7707540a5d3bec0645d91eb8b8976cc90be0,86dff269e74b1cd96f0459b17e1b7707540a5d3bec0645d91eb8b8976cc90be0,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_05/fold_oof.csv,278888,278888,e706a5a253629aa47ddcc820d98e0a8996b14a7b75328eef888600975f5b8847,e706a5a253629aa47ddcc820d98e0a8996b14a7b75328eef888600975f5b8847,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_05/input.csv,141025,141025,9b1ccf919614b64a66ae52ea4710bbedc32fc009a472d3a255515db20b095023,9b1ccf919614b64a66ae52ea4710bbedc32fc009a472d3a255515db20b095023,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_05/participant_oof.csv,3925,3925,ce013eecd16f1c4753275a45d203a85b720ff7006c30efff0d42e347fcdc146a,ce013eecd16f1c4753275a45d203a85b720ff7006c30efff0d42e347fcdc146a,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_06/fold_oof.csv,278941,278941,ecb484bcdcabd680277bc57fc43deb7aa094ced16bf064685323e206301d8379,ecb484bcdcabd680277bc57fc43deb7aa094ced16bf064685323e206301d8379,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_06/input.csv,141281,141281,b29ce6cd80657301e176148e5f566d9f16e7214bc9c03bc9204f71686c41142a,b29ce6cd80657301e176148e5f566d9f16e7214bc9c03bc9204f71686c41142a,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_06/participant_oof.csv,3931,3931,6792844f16bfcfe9f53926fa7154dfe3c721e679bd9e5db978a91f6643e7f76a,6792844f16bfcfe9f53926fa7154dfe3c721e679bd9e5db978a91f6643e7f76a,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_07/fold_oof.csv,278986,278986,06c11a61a698b740e56033d103637c70ad269e96abddebe9853d5a6c428cb5a7,06c11a61a698b740e56033d103637c70ad269e96abddebe9853d5a6c428cb5a7,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_07/input.csv,141004,141004,5bfce3d4497e33aae84bca0e122f95cac8b26290d833ed053bb49ced2c52a555,5bfce3d4497e33aae84bca0e122f95cac8b26290d833ed053bb49ced2c52a555,PASS
