pid,basename,source_kind,source_path,member_name,source_size,category,edaic_path_same_windows_name,edaic_size_same_windows_name
349,349_CLNF_AUs.txt,zip,F:\349_P.zip,349_CLNF_AUs.txt,4177276,daic_only_optional_feature,,
349,349_CLNF_features.txt,zip,F:\349_P.zip,349_CLNF_features.txt,45112147,daic_only_optional_feature,,
349,349_CLNF_features3D.txt,zip,F:\349_P.zip,349_CLNF_features3D.txt,68444213,daic_only_optional_feature,,
349,349_CLNF_gaze.txt,zip,F:\349_P.zip,349_CLNF_gaze.txt,5616635,daic_only_optional_feature,,
349,349_CLNF_hog.bin,zip,F:\349_P.zip,349_CLNF_hog.bin,651952688,daic_only_optional_feature,,
349,349_CLNF_pose.txt,zip,F:\349_P.zip,349_CLNF_pose.txt,3175178,daic_only_optional_feature,,
349,349_COVAREP.csv,zip,F:\349_P.zip,349_COVAREP.csv,70310038,daic_only_optional_feature,,
349,349_FORMANT.csv,zip,F:\349_P.zip,349_FORMANT.csv,4030930,daic_only_optional_feature,,
349,349_TRANSCRIPT.csv,zip,F:\349_P.zip,349_TRANSCRIPT.csv,17727,name_conflict_different_size,F:\数据库\E-daic\data\data\349_P.tar\349_P\349_Transcript.csv,11186
350,350_AUDIO.wav,zip,F:\350_P.zip,350_AUDIO.wav,28217644,duplicate_same_name_size,F:\数据库\E-daic\data\data\350_P.tar\350_P\350_AUDIO.wav,28217644
350,350_CLNF_AUs.txt,zip,F:\350_P.zip,350_CLNF_AUs.txt,3218611,daic_only_optional_feature,,
350,350_CLNF_features.txt,zip,F:\350_P.zip,350_CLNF_features.txt,32711181,daic_only_optional_feature,,
350,350_CLNF_features3D.txt,zip,F:\350_P.zip,350_CLNF_features3D.txt,49976371,daic_only_optional_feature,,
350,350_CLNF_gaze.txt,zip,F:\350_P.zip,350_CLNF_gaze.txt,4051369,daic_only_optional_feature,,
350,350_CLNF_hog.bin,zip,F:\350_P.zip,350_CLNF_hog.bin,472803760,daic_only_optional_feature,,
350,350_CLNF_pose.txt,zip,F:\350_P.zip,350_CLNF_pose.txt,2315241,daic_only_optional_feature,,
350,350_COVAREP.csv,zip,F:\350_P.zip,350_COVAREP.csv,49490172,daic_only_optional_feature,,
350,350_FORMANT.csv,zip,F:\350_P.zip,350_FORMANT.csv,2916614,daic_only_optional_feature,,
350,350_TRANSCRIPT.csv,zip,F:\350_P.zip,350_TRANSCRIPT.csv,14905,name_conflict_different_size,F:\数据库\E-daic\data\data\350_P.tar\350_P\350_Transcript.csv,9542
351,351_AUDIO.wav,zip,F:\351_P.zip,351_AUDIO.wav,24627244,duplicate_same_name_size,F:\数据库\E-daic\data\data\351_P.tar\351_P\351_AUDIO.wav,24627244
351,351_CLNF_AUs.txt,zip,F:\351_P.zip,351_CLNF_AUs.txt,2677928,daic_only_optional_feature,,
351,351_CLNF_features.txt,zip,F:\351_P.zip,351_CLNF_features.txt,28548859,daic_only_optional_feature,,
351,351_CLNF_features3D.txt,zip,F:\351_P.zip,351_CLNF_features3D.txt,42652639,daic_only_optional_feature,,
351,351_CLNF_gaze.txt,zip,F:\351_P.zip,351_CLNF_gaze.txt,3577516,daic_only_optional_feature,,
351,351_CLNF_hog.bin,zip,F:\351_P.zip,351_CLNF_hog.bin,412664480,daic_only_optional_feature,,
351,351_CLNF_pose.txt,zip,F:\351_P.zip,351_CLNF_pose.txt,2011336,daic_only_optional_feature,,
351,351_COVAREP.csv,zip,F:\351_P.zip,351_COVAREP.csv,42909540,daic_only_optional_feature,,
351,351_FORMANT.csv,zip,F:\351_P.zip,351_FORMANT.csv,2539533,daic_only_optional_feature,,
351,351_TRANSCRIPT.csv,zip,F:\351_P.zip,351_TRANSCRIPT.csv,13403,name_conflict_different_size,F:\数据库\E-daic\data\data\351_P.tar\351_P\351_Transcript.csv,7325
352,352_AUDIO.wav,zip,F:\352_P.zip,352_AUDIO.wav,24323244,duplicate_same_name_size,F:\数据库\E-daic\data\data\352_P.tar\352_P\352_AUDIO.wav,24323244
352,352_CLNF_AUs.txt,zip,F:\352_P.zip,352_CLNF_AUs.txt,2638923,daic_only_optional_feature,,
352,352_CLNF_features.txt,zip,F:\352_P.zip,352_CLNF_features.txt,28199125,daic_only_optional_feature,,
352,352_CLNF_features3D.txt,zip,F:\352_P.zip,352_CLNF_features3D.txt,42938929,daic_only_optional_feature,,
352,352_CLNF_gaze.txt,zip,F:\352_P.zip,352_CLNF_gaze.txt,3541815,daic_only_optional_feature,,
352,352_CLNF_hog.bin,zip,F:\352_P.zip,352_CLNF_hog.bin,407624576,daic_only_optional_feature,,
352,352_CLNF_pose.txt,zip,F:\352_P.zip,352_CLNF_pose.txt,1978894,daic_only_optional_feature,,
352,352_COVAREP.csv,zip,F:\352_P.zip,352_COVAREP.csv,42690933,daic_only_optional_feature,,
352,352_FORMANT.csv,zip,F:\352_P.zip,352_FORMANT.csv,2510129,daic_only_optional_feature,,
352,352_TRANSCRIPT.csv,zip,F:\352_P.zip,352_TRANSCRIPT.csv,13597,name_conflict_different_size,F:\数据库\E-daic\data\data\352_P.tar\352_P\352_Transcript.csv,9526
353,353_AUDIO.wav,zip,F:\353_P.zip,353_AUDIO.wav,25152044,duplicate_same_name_size,F:\数据库\E-daic\data\data\353_P.tar\353_P\353_AUDIO.wav,25152044
353,353_CLNF_AUs.txt,zip,F:\353_P.zip,353_CLNF_AUs.txt,2730413,daic_only_optional_feature,,
353,353_CLNF_features.txt,zip,F:\353_P.zip,353_CLNF_features.txt,29159710,daic_only_optional_feature,,
353,353_CLNF_features3D.txt,zip,F:\353_P.zip,353_CLNF_features3D.txt,44314109,daic_only_optional_feature,,
353,353_CLNF_gaze.txt,zip,F:\353_P.zip,353_CLNF_gaze.txt,3617085,daic_only_optional_feature,,
353,353_CLNF_hog.bin,zip,F:\353_P.zip,353_CLNF_hog.bin,421493248,daic_only_optional_feature,,
353,353_CLNF_pose.txt,zip,F:\353_P.zip,353_CLNF_pose.txt,2080115,daic_only_optional_feature,,
353,353_COVAREP.csv,zip,F:\353_P.zip,353_COVAREP.csv,43852833,daic_only_optional_feature,,
353,353_FORMANT.csv,zip,F:\353_P.zip,353_FORMANT.csv,2573843,daic_only_optional_feature,,
353,353_TRANSCRIPT.csv,zip,F:\353_P.zip,353_TRANSCRIPT.csv,13435,name_conflict_different_size,F:\数据库\E-daic\data\data\353_P.tar\353_P\353_Transcript.csv,7789
354,354_AUDIO.wav,zip,F:\354_P.zip,354_AUDIO.wav,18462832,duplicate_same_name_size,F:\数据库\E-daic\data\data\354_P.tar\354_P\354_AUDIO.wav,18462832
354,354_CLNF_AUs.txt,zip,F:\354_P.zip,354_CLNF_AUs.txt,1859256,daic_only_optional_feature,,
354,354_CLNF_features.txt,zip,F:\354_P.zip,354_CLNF_features.txt,21395119,daic_only_optional_feature,,
354,354_CLNF_features3D.txt,zip,F:\354_P.zip,354_CLNF_features3D.txt,32559653,daic_only_optional_feature,,
354,354_CLNF_gaze.txt,zip,F:\354_P.zip,354_CLNF_gaze.txt,2667268,daic_only_optional_feature,,
354,354_CLNF_hog.bin,zip,F:\354_P.zip,354_CLNF_hog.bin,309292832,daic_only_optional_feature,,
354,354_CLNF_pose.txt,zip,F:\354_P.zip,354_CLNF_pose.txt,1530942,daic_only_optional_feature,,
354,354_COVAREP.csv,zip,F:\354_P.zip,354_COVAREP.csv,33462216,daic_only_optional_feature,,
354,354_FORMANT.csv,zip,F:\354_P.zip,354_FORMANT.csv,1910763,daic_only_optional_feature,,
354,354_TRANSCRIPT.csv,zip,F:\354_P.zip,354_TRANSCRIPT.csv,9408,name_conflict_different_size,F:\数据库\E-daic\data\data\354_P.tar\354_P\354_Transcript.csv,4785
355,355_AUDIO.wav,zip,F:\355_P.zip,355_AUDIO.wav,21590444,duplicate_same_name_size,F:\数据库\E-daic\data\data\355_P.tar\355_P\355_AUDIO.wav,21590444
355,355_CLNF_AUs.txt,zip,F:\355_P.zip,355_CLNF_AUs.txt,2335035,daic_only_optional_feature,,
355,355_CLNF_features.txt,zip,F:\355_P.zip,355_CLNF_features.txt,25026104,daic_only_optional_feature,,
355,355_CLNF_features3D.txt,zip,F:\355_P.zip,355_CLNF_features3D.txt,37387439,daic_only_optional_feature,,
355,355_CLNF_gaze.txt,zip,F:\355_P.zip,355_CLNF_gaze.txt,3110155,daic_only_optional_feature,,
355,355_CLNF_hog.bin,zip,F:\355_P.zip,355_CLNF_hog.bin,361765024,daic_only_optional_feature,,
355,355_CLNF_pose.txt,zip,F:\355_P.zip,355_CLNF_pose.txt,1733214,daic_only_optional_feature,,
355,355_COVAREP.csv,zip,F:\355_P.zip,355_COVAREP.csv,38545110,daic_only_optional_feature,,
355,355_FORMANT.csv,zip,F:\355_P.zip,355_FORMANT.csv,2234299,daic_only_optional_feature,,
355,355_TRANSCRIPT.csv,zip,F:\355_P.zip,355_TRANSCRIPT.csv,11843,name_conflict_different_size,F:\数据库\E-daic\data\data\355_P.tar\355_P\355_Transcript.csv,6903
356,356_AUDIO.wav,zip,F:\356_P.zip,356_AUDIO.wav,30528044,duplicate_same_name_size,F:\数据库\E-daic\data\data\356_P.tar\356_P\356_AUDIO.wav,30528044
356,356_CLNF_AUs.txt,zip,F:\356_P.zip,356_CLNF_AUs.txt,3431682,daic_only_optional_feature,,
356,356_CLNF_features.txt,zip,F:\356_P.zip,356_CLNF_features.txt,35390941,daic_only_optional_feature,,
356,356_CLNF_features3D.txt,zip,F:\356_P.zip,356_CLNF_features3D.txt,54060367,daic_only_optional_feature,,
356,356_CLNF_gaze.txt,zip,F:\356_P.zip,356_CLNF_gaze.txt,4363902,daic_only_optional_feature,,
356,356_CLNF_hog.bin,zip,F:\356_P.zip,356_CLNF_hog.bin,511568128,daic_only_optional_feature,,
356,356_CLNF_pose.txt,zip,F:\356_P.zip,356_CLNF_pose.txt,2520293,daic_only_optional_feature,,
356,356_COVAREP.csv,zip,F:\356_P.zip,356_COVAREP.csv,55268436,daic_only_optional_feature,,
356,356_FORMANT.csv,zip,F:\356_P.zip,356_FORMANT.csv,3159085,daic_only_optional_feature,,
356,356_TRANSCRIPT.csv,zip,F:\356_P.zip,356_TRANSCRIPT.csv,16574,name_conflict_different_size,F:\数据库\E-daic\data\data\356_P.tar\356_P\356_Transcript.csv,10645
357,357_AUDIO.wav,zip,F:\357_P.zip,357_AUDIO.wav,13273644,duplicate_same_name_size,F:\数据库\E-daic\data\data\357_P.tar\357_P\357_AUDIO.wav,13273644
357,357_CLNF_AUs.txt,zip,F:\357_P.zip,357_CLNF_AUs.txt,1491048,daic_only_optional_feature,,
357,357_CLNF_features.txt,zip,F:\357_P.zip,357_CLNF_features.txt,15346082,daic_only_optional_feature,,
357,357_CLNF_features3D.txt,zip,F:\357_P.zip,357_CLNF_features3D.txt,23389202,daic_only_optional_feature,,
357,357_CLNF_gaze.txt,zip,F:\357_P.zip,357_CLNF_gaze.txt,1840481,daic_only_optional_feature,,
357,357_CLNF_hog.bin,zip,F:\357_P.zip,357_CLNF_hog.bin,222452784,daic_only_optional_feature,,
357,357_CLNF_pose.txt,zip,F:\357_P.zip,357_CLNF_pose.txt,1065563,daic_only_optional_feature,,
357,357_COVAREP.csv,zip,F:\357_P.zip,357_COVAREP.csv,24058243,daic_only_optional_feature,,
357,357_FORMANT.csv,zip,F:\357_P.zip,357_FORMANT.csv,1373719,daic_only_optional_feature,,
357,357_TRANSCRIPT.csv,zip,F:\357_P.zip,357_TRANSCRIPT.csv,6919,name_conflict_different_size,F:\数据库\E-daic\data\data\357_P.tar\357_P\357_Transcript.csv,3277
358,358_AUDIO.wav,zip,F:\358_P.zip,358_AUDIO.wav,20738032,duplicate_same_name_size,F:\数据库\E-daic\data\data\358_P.tar\358_P\358_AUDIO.wav,20738032
358,358_CLNF_AUs.txt,zip,F:\358_P.zip,358_CLNF_AUs.txt,2167114,daic_only_optional_feature,,
358,358_CLNF_features.txt,zip,F:\358_P.zip,358_CLNF_features.txt,24032543,daic_only_optional_feature,,
358,358_CLNF_features3D.txt,zip,F:\358_P.zip,358_CLNF_features3D.txt,36718343,daic_only_optional_feature,,
358,358_CLNF_gaze.txt,zip,F:\358_P.zip,358_CLNF_gaze.txt,2885144,daic_only_optional_feature,,
358,358_CLNF_hog.bin,zip,F:\358_P.zip,358_CLNF_hog.bin,347395936,daic_only_optional_feature,,
358,358_CLNF_pose.txt,zip,F:\358_P.zip,358_CLNF_pose.txt,1692417,daic_only_optional_feature,,
358,358_COVAREP.csv,zip,F:\358_P.zip,358_COVAREP.csv,37530350,daic_only_optional_feature,,
358,358_FORMANT.csv,zip,F:\358_P.zip,358_FORMANT.csv,2148706,daic_only_optional_feature,,
358,358_TRANSCRIPT.csv,zip,F:\358_P.zip,358_TRANSCRIPT.csv,9544,name_conflict_different_size,F:\数据库\E-daic\data\data\358_P.tar\358_P\358_Transcript.csv,6298
359,359_AUDIO.wav,zip,F:\359_P.zip,359_AUDIO.wav,33075244,duplicate_same_name_size,F:\数据库\E-daic\data\data\359_P.tar\359_P\359_AUDIO.wav,33075244
359,359_CLNF_AUs.txt,zip,F:\359_P.zip,359_CLNF_AUs.txt,3702240,daic_only_optional_feature,,
359,359_CLNF_features.txt,zip,F:\359_P.zip,359_CLNF_features.txt,38355288,daic_only_optional_feature,,
359,359_CLNF_features3D.txt,zip,F:\359_P.zip,359_CLNF_features3D.txt,58523561,daic_only_optional_feature,,
359,359_CLNF_gaze.txt,zip,F:\359_P.zip,359_CLNF_gaze.txt,4695249,daic_only_optional_feature,,
359,359_CLNF_hog.bin,zip,F:\359_P.zip,359_CLNF_hog.bin,554246464,daic_only_optional_feature,,
359,359_CLNF_pose.txt,zip,F:\359_P.zip,359_CLNF_pose.txt,2688657,daic_only_optional_feature,,
359,359_COVAREP.csv,zip,F:\359_P.zip,359_COVAREP.csv,58687779,daic_only_optional_feature,,
359,359_FORMANT.csv,zip,F:\359_P.zip,359_FORMANT.csv,3390539,daic_only_optional_feature,,
359,359_TRANSCRIPT.csv,zip,F:\359_P.zip,359_TRANSCRIPT.csv,20241,name_conflict_different_size,F:\数据库\E-daic\data\data\359_P.tar\359_P\359_Transcript.csv,11750
360,360_AUDIO.wav,zip,F:\360_P.zip,360_AUDIO.wav,14092844,duplicate_same_name_size,F:\数据库\E-daic\data\data\360_P.tar\360_P\360_AUDIO.wav,14092844
360,360_CLNF_AUs.txt,zip,F:\360_P.zip,360_CLNF_AUs.txt,1547702,daic_only_optional_feature,,
360,360_CLNF_features.txt,zip,F:\360_P.zip,360_CLNF_features.txt,16335462,daic_only_optional_feature,,
360,360_CLNF_features3D.txt,zip,F:\360_P.zip,360_CLNF_features3D.txt,24879233,daic_only_optional_feature,,
360,360_CLNF_gaze.txt,zip,F:\360_P.zip,360_CLNF_gaze.txt,2007874,daic_only_optional_feature,,
360,360_CLNF_hog.bin,zip,F:\360_P.zip,360_CLNF_hog.bin,236160608,daic_only_optional_feature,,
360,360_CLNF_pose.txt,zip,F:\360_P.zip,360_CLNF_pose.txt,1134639,daic_only_optional_feature,,
360,360_COVAREP.csv,zip,F:\360_P.zip,360_COVAREP.csv,24454947,daic_only_optional_feature,,
360,360_FORMANT.csv,zip,F:\360_P.zip,360_FORMANT.csv,1455937,daic_only_optional_feature,,
360,360_TRANSCRIPT.csv,zip,F:\360_P.zip,360_TRANSCRIPT.csv,6879,name_conflict_different_size,F:\数据库\E-daic\data\data\360_P.tar\360_P\360_Transcript.csv,4581
361,361_AUDIO.wav,zip,F:\361_P.zip,361_AUDIO.wav,20546962,duplicate_same_name_size,F:\数据库\E-daic\data\data\361_P.tar\361_P\361_AUDIO.wav,20546962
361,361_CLNF_AUs.txt,zip,F:\361_P.zip,361_CLNF_AUs.txt,1971965,daic_only_optional_feature,,
361,361_CLNF_features.txt,zip,F:\361_P.zip,361_CLNF_features.txt,23813116,daic_only_optional_feature,,
361,361_CLNF_features3D.txt,zip,F:\361_P.zip,361_CLNF_features3D.txt,37403532,daic_only_optional_feature,,
361,361_CLNF_gaze.txt,zip,F:\361_P.zip,361_CLNF_gaze.txt,2946966,daic_only_optional_feature,,
361,361_CLNF_hog.bin,zip,F:\361_P.zip,361_CLNF_hog.bin,344214720,daic_only_optional_feature,,
361,361_CLNF_pose.txt,zip,F:\361_P.zip,361_CLNF_pose.txt,1688638,daic_only_optional_feature,,
361,361_COVAREP.csv,zip,F:\361_P.zip,361_COVAREP.csv,36791089,daic_only_optional_feature,,
361,361_FORMANT.csv,zip,F:\361_P.zip,361_FORMANT.csv,2127373,daic_only_optional_feature,,
361,361_TRANSCRIPT.csv,zip,F:\361_P.zip,361_TRANSCRIPT.csv,10932,name_conflict_different_size,F:\数据库\E-daic\data\data\361_P.tar\361_P\361_Transcript.csv,6917
362,362_AUDIO.wav,zip,F:\362_P.zip,362_AUDIO.wav,18886444,duplicate_same_name_size,F:\数据库\E-daic\data\data\362_P.tar\362_P\362_AUDIO.wav,18886444
362,362_CLNF_AUs.txt,zip,F:\362_P.zip,362_CLNF_AUs.txt,1955888,daic_only_optional_feature,,
362,362_CLNF_features.txt,zip,F:\362_P.zip,362_CLNF_features.txt,21893661,daic_only_optional_feature,,
362,362_CLNF_features3D.txt,zip,F:\362_P.zip,362_CLNF_features3D.txt,33482285,daic_only_optional_feature,,
362,362_CLNF_gaze.txt,zip,F:\362_P.zip,362_CLNF_gaze.txt,2719584,daic_only_optional_feature,,
362,362_CLNF_hog.bin,zip,F:\362_P.zip,362_CLNF_hog.bin,316513120,daic_only_optional_feature,,
362,362_CLNF_pose.txt,zip,F:\362_P.zip,362_CLNF_pose.txt,1555815,daic_only_optional_feature,,
362,362_COVAREP.csv,zip,F:\362_P.zip,362_COVAREP.csv,32959177,daic_only_optional_feature,,
362,362_FORMANT.csv,zip,F:\362_P.zip,362_FORMANT.csv,1935118,daic_only_optional_feature,,
362,362_TRANSCRIPT.csv,zip,F:\362_P.zip,362_TRANSCRIPT.csv,9281,name_conflict_different_size,F:\数据库\E-daic\data\data\362_P.tar\362_P\362_Transcript.csv,6005
363,363_AUDIO.wav,zip,F:\363_P.zip,363_AUDIO.wav,39267244,duplicate_same_name_size,F:\数据库\E-daic\data\data\363_P.tar\363_P\363_AUDIO.wav,39267244
363,363_CLNF_AUs.txt,zip,F:\363_P.zip,363_CLNF_AUs.txt,4268875,daic_only_optional_feature,,
363,363_CLNF_features.txt,zip,F:\363_P.zip,363_CLNF_features.txt,45526251,daic_only_optional_feature,,
363,363_CLNF_features3D.txt,zip,F:\363_P.zip,363_CLNF_features3D.txt,69293718,daic_only_optional_feature,,
363,363_CLNF_gaze.txt,zip,F:\363_P.zip,363_CLNF_gaze.txt,5642328,daic_only_optional_feature,,
363,363_CLNF_hog.bin,zip,F:\363_P.zip,363_CLNF_hog.bin,657939808,daic_only_optional_feature,,
363,363_CLNF_pose.txt,zip,F:\363_P.zip,363_CLNF_pose.txt,3245521,daic_only_optional_feature,,
363,363_COVAREP.csv,zip,F:\363_P.zip,363_COVAREP.csv,69818179,daic_only_optional_feature,,
363,363_FORMANT.csv,zip,F:\363_P.zip,363_FORMANT.csv,4050523,daic_only_optional_feature,,
363,363_TRANSCRIPT.csv,zip,F:\363_P.zip,363_TRANSCRIPT.csv,19831,name_conflict_different_size,F:\数据库\E-daic\data\data\363_P.tar\363_P\363_Transcript.csv,13470
364,364_AUDIO.wav,zip,F:\364_P.zip,364_AUDIO.wav,57008044,duplicate_same_name_size,F:\数据库\E-daic\data\data\364_P.tar\364_P\364_AUDIO.wav,57008044
364,364_CLNF_AUs.txt,zip,F:\364_P.zip,364_CLNF_AUs.txt,6307711,daic_only_optional_feature,,
364,364_CLNF_features.txt,zip,F:\364_P.zip,364_CLNF_features.txt,66106779,daic_only_optional_feature,,
364,364_CLNF_features3D.txt,zip,F:\364_P.zip,364_CLNF_features3D.txt,104433451,daic_only_optional_feature,,
364,364_CLNF_gaze.txt,zip,F:\364_P.zip,364_CLNF_gaze.txt,8203111,daic_only_optional_feature,,
364,364_CLNF_hog.bin,zip,F:\364_P.zip,364_CLNF_hog.bin,955204784,daic_only_optional_feature,,
364,364_CLNF_pose.txt,zip,F:\364_P.zip,364_CLNF_pose.txt,4748114,daic_only_optional_feature,,
364,364_COVAREP.csv,zip,F:\364_P.zip,364_COVAREP.csv,102841290,daic_only_optional_feature,,
364,364_FORMANT.csv,zip,F:\364_P.zip,364_FORMANT.csv,5902135,daic_only_optional_feature,,
364,364_TRANSCRIPT.csv,zip,F:\364_P.zip,364_TRANSCRIPT.csv,37583,name_conflict_different_size,F:\数据库\E-daic\data\data\364_P.tar\364_P\364_Transcript.csv,25241
365,365_AUDIO.wav,zip,F:\365_P.zip,365_AUDIO.wav,44355244,duplicate_same_name_size,F:\数据库\E-daic\data\data\365_P.tar\365_P\365_AUDIO.wav,44355244
365,365_CLNF_AUs.txt,zip,F:\365_P.zip,365_CLNF_AUs.txt,4720098,daic_only_optional_feature,,
365,365_CLNF_features.txt,zip,F:\365_P.zip,365_CLNF_features.txt,51428150,daic_only_optional_feature,,
365,365_CLNF_features3D.txt,zip,F:\365_P.zip,365_CLNF_features3D.txt,77781970,daic_only_optional_feature,,
365,365_CLNF_gaze.txt,zip,F:\365_P.zip,365_CLNF_gaze.txt,6424123,daic_only_optional_feature,,
365,365_CLNF_hog.bin,zip,F:\365_P.zip,365_CLNF_hog.bin,743207120,daic_only_optional_feature,,
365,365_CLNF_pose.txt,zip,F:\365_P.zip,365_CLNF_pose.txt,3600436,daic_only_optional_feature,,
365,365_COVAREP.csv,zip,F:\365_P.zip,365_COVAREP.csv,79264546,daic_only_optional_feature,,
365,365_FORMANT.csv,zip,F:\365_P.zip,365_FORMANT.csv,4577744,daic_only_optional_feature,,
365,365_TRANSCRIPT.csv,zip,F:\365_P.zip,365_TRANSCRIPT.csv,26252,name_conflict_different_size,F:\数据库\E-daic\data\data\365_P.tar\365_P\365_Transcript.csv,17491
366,366_AUDIO.wav,zip,F:\366_P.zip,366_AUDIO.wav,42006444,duplicate_same_name_size,F:\数据库\E-daic\data\data\366_P.tar\366_P\366_AUDIO.wav,42006444
366,366_CLNF_AUs.txt,zip,F:\366_P.zip,366_CLNF_AUs.txt,4764709,daic_only_optional_feature,,
366,366_CLNF_features.txt,zip,F:\366_P.zip,366_CLNF_features.txt,48703928,daic_only_optional_feature,,
366,366_CLNF_features3D.txt,zip,F:\366_P.zip,366_CLNF_features3D.txt,72892917,daic_only_optional_feature,,
366,366_CLNF_gaze.txt,zip,F:\366_P.zip,366_CLNF_gaze.txt,6011180,daic_only_optional_feature,,
366,366_CLNF_hog.bin,zip,F:\366_P.zip,366_CLNF_hog.bin,703817232,daic_only_optional_feature,,
366,366_CLNF_pose.txt,zip,F:\366_P.zip,366_CLNF_pose.txt,3458348,daic_only_optional_feature,,
366,366_COVAREP.csv,zip,F:\366_P.zip,366_COVAREP.csv,75337510,daic_only_optional_feature,,
366,366_FORMANT.csv,zip,F:\366_P.zip,366_FORMANT.csv,4346341,daic_only_optional_feature,,
366,366_TRANSCRIPT.csv,zip,F:\366_P.zip,366_TRANSCRIPT.csv,25770,name_conflict_different_size,F:\数据库\E-daic\data\data\366_P.tar\366_P\366_Transcript.csv,14944
367,367_AUDIO.wav,zip,F:\367_P.zip,367_AUDIO.wav,52384044,duplicate_same_name_size,F:\数据库\E-daic\data\data\367_P.tar\367_P\367_AUDIO.wav,52384044
367,367_CLNF_AUs.txt,zip,F:\367_P.zip,367_CLNF_AUs.txt,5808352,daic_only_optional_feature,,
367,367_CLNF_features.txt,zip,F:\367_P.zip,367_CLNF_features.txt,60743915,daic_only_optional_feature,,
367,367_CLNF_features3D.txt,zip,F:\367_P.zip,367_CLNF_features3D.txt,93544046,daic_only_optional_feature,,
367,367_CLNF_gaze.txt,zip,F:\367_P.zip,367_CLNF_gaze.txt,7520883,daic_only_optional_feature,,
367,367_CLNF_hog.bin,zip,F:\367_P.zip,367_CLNF_hog.bin,877729664,daic_only_optional_feature,,
367,367_CLNF_pose.txt,zip,F:\367_P.zip,367_CLNF_pose.txt,4316671,daic_only_optional_feature,,
367,367_COVAREP.csv,zip,F:\367_P.zip,367_COVAREP.csv,93447856,daic_only_optional_feature,,
367,367_FORMANT.csv,zip,F:\367_P.zip,367_FORMANT.csv,5413446,daic_only_optional_feature,,
367,367_TRANSCRIPT.csv,zip,F:\367_P.zip,367_TRANSCRIPT.csv,28043,name_conflict_different_size,F:\数据库\E-daic\data\data\367_P.tar\367_P\367_Transcript.csv,19068
368,368_AUDIO.wav,zip,F:\368_P.zip,368_AUDIO.wav,43353644,duplicate_same_name_size,F:\数据库\E-daic\data\data\368_P.tar\368_P\368_AUDIO.wav,43353644
368,368_CLNF_AUs.txt,zip,F:\368_P.zip,368_CLNF_AUs.txt,4822726,daic_only_optional_feature,,
368,368_CLNF_features.txt,zip,F:\368_P.zip,368_CLNF_features.txt,50265032,daic_only_optional_feature,,
368,368_CLNF_features3D.txt,zip,F:\368_P.zip,368_CLNF_features3D.txt,76708681,daic_only_optional_feature,,
368,368_CLNF_gaze.txt,zip,F:\368_P.zip,368_CLNF_gaze.txt,6184639,daic_only_optional_feature,,
368,368_CLNF_hog.bin,zip,F:\368_P.zip,368_CLNF_hog.bin,726407440,daic_only_optional_feature,,
368,368_CLNF_pose.txt,zip,F:\368_P.zip,368_CLNF_pose.txt,3546538,daic_only_optional_feature,,
368,368_COVAREP.csv,zip,F:\368_P.zip,368_COVAREP.csv,76155712,daic_only_optional_feature,,
368,368_FORMANT.csv,zip,F:\368_P.zip,368_FORMANT.csv,4458809,daic_only_optional_feature,,
368,368_TRANSCRIPT.csv,zip,F:\368_P.zip,368_TRANSCRIPT.csv,28576,name_conflict_different_size,F:\数据库\E-daic\data\data\368_P.tar\368_P\368_Transcript.csv,18109
369,369_AUDIO.wav,zip,F:\369_P.zip,369_AUDIO.wav,33315244,duplicate_same_name_size,F:\数据库\E-daic\data\data\369_P.tar\369_P\369_AUDIO.wav,33315244
369,369_CLNF_AUs.txt,zip,F:\369_P.zip,369_CLNF_AUs.txt,3612388,daic_only_optional_feature,,
369,369_CLNF_features.txt,zip,F:\369_P.zip,369_CLNF_features.txt,38627328,daic_only_optional_feature,,
369,369_CLNF_features3D.txt,zip,F:\369_P.zip,369_CLNF_features3D.txt,58236151,daic_only_optional_feature,,
369,369_CLNF_gaze.txt,zip,F:\369_P.zip,369_CLNF_gaze.txt,4798477,daic_only_optional_feature,,
369,369_CLNF_hog.bin,zip,F:\369_P.zip,369_CLNF_hog.bin,558249792,daic_only_optional_feature,,
369,369_CLNF_pose.txt,zip,F:\369_P.zip,369_CLNF_pose.txt,2707482,daic_only_optional_feature,,
369,369_COVAREP.csv,zip,F:\369_P.zip,369_COVAREP.csv,58179512,daic_only_optional_feature,,
369,369_FORMANT.csv,zip,F:\369_P.zip,369_FORMANT.csv,3429670,daic_only_optional_feature,,
369,369_TRANSCRIPT.csv,zip,F:\369_P.zip,369_TRANSCRIPT.csv,21486,name_conflict_different_size,F:\数据库\E-daic\data\data\369_P.tar\369_P\369_Transcript.csv,12091
370,370_AUDIO.wav,zip,F:\370_P.zip,370_AUDIO.wav,38675244,duplicate_same_name_size,F:\数据库\E-daic\data\data\370_P.tar\370_P\370_AUDIO.wav,38675244
370,370_CLNF_AUs.txt,zip,F:\370_P.zip,370_CLNF_AUs.txt,4335042,daic_only_optional_feature,,
370,370_CLNF_features.txt,zip,F:\370_P.zip,370_CLNF_features.txt,44847650,daic_only_optional_feature,,
370,370_CLNF_features3D.txt,zip,F:\370_P.zip,370_CLNF_features3D.txt,68274274,daic_only_optional_feature,,
370,370_CLNF_gaze.txt,zip,F:\370_P.zip,370_CLNF_gaze.txt,5591044,daic_only_optional_feature,,
