"path","bytes","sha256"
"analysis_v2/16_interviewer_signal_revision/final/source_model_performance_by_repeat.csv","14981","35bf7f039751b7b362da3d4000a6d9de567a6443eac955db6355abef4244e434"
"analysis_v2/16_interviewer_signal_revision/final/source_model_performance_summary.csv","4527","6c5f8f5010606e34ec3d544150407ea35ed9411296dd3db00690275298836301"
"analysis_v2/16_interviewer_signal_revision/final/stratified_fake_domain_explanation_results.csv","22353","a1c9c343448517e3bc43a2825b136a47fb5c24ff2449c4b9a451a3c037057a6b"
"analysis_v2/16_interviewer_signal_revision/final/stratified_fake_domain_residual_results.csv","32882","e527a561c8520f577028e7ca50fb77bd0b1da04eeb45336fd64b3dd53e13ff81"
"analysis_v2/16_interviewer_signal_revision/final/stratified_fake_domain_summary.csv","1215","02a75acba6e86a48472e2600ad77433daa898f35dc8a8ec234eebe45f09efbb5"
"analysis_v2/16_interviewer_signal_revision/interviewer_signal_revision_plan.md","13196","1155ef822b6b864a4d4ff3382597bca7811cba5cd4eb35ec5a6c69e6022b3bf4"
"analysis_v2/16_interviewer_signal_revision/rerun_verification.json","634","a61300dd0518289cc04ad6c4cd092115904272872b48029739c5cc2456442d91"
"docs/superpowers/specs/2026-07-16-c5-dp-evidence-card-validation-design.md","7545","f6ee6581ca8444e8c46e6121a9d4c52985657b0625dca53fec54eed59696d6a7"
"PUBLIC_RELEASE_POLICY.md","2019","493e1b4c98f506de7205593f0989d7a1d7872ce0f89098bd9ee71bd97f288ea8"
"pytest-public.ini","2008","8158479dbff047e8b0f08bb74402696d24382ff5b4bd4d4db891fa977827c453"
"README.md","2725","066ef7b9dd645b571417f474e09dc52780efa5517aaa5bf193214785603a3c58"
"reanalysis_v2/__init__.py","74","acdb150020327c24de7d41a1feebaf4f451a3e160660000ef8962bc88b590d10"
"reanalysis_v2/analysis.py","26453","53aaec93acb76174ecae3e00c69b9d4b32f3d96832af966398c956fa49f69b53"
"reanalysis_v2/c4_runner.py","6963","ede418b83bbeee0d1169b5d5191c853f3da67da789b6e9b3dbfaf6f23c4ca02a"
"reanalysis_v2/c5_blind_audit.py","6881","c023ede3ab842bdb68c58e4da990b39ba6772aa20cabf450ca31c47038a06c38"
"reanalysis_v2/c5_blind_workflow.py","22416","0bb93591288efa76a4cd48b3b3497fc6f9e85108a4f79e16ee43aec8069f4d9a"
"reanalysis_v2/c5_blind_workflow_v3.py","39633","17cab31cd30aa34acc64e70b6835315952c8c4715e96a75c90677584d228875a"
"reanalysis_v2/c5_evidence_card_validation.py","64951","0858b25ad3a2c3f1c4fd8235726a5f77f7e340c454982cf8e5e2876c57215abd"
"reanalysis_v2/c5_runner.py","11086","9a7074ddbb7c49bbcc0ade9364d85b04f650495648b44832dea9adf51e4c525a"
"reanalysis_v2/contracts.py","3345","00632ef42dce25891c3697c7a387807b6bf522173b5cce4d3f0ffa3105650474"
"reanalysis_v2/control_analysis.py","24090","c2a24729cf52b6e68a5de599b87869c955a40f99d7626f5c9e4780df86b9f397"
"reanalysis_v2/controls.py","6990","75a153a9e7101f890f87f9f91865610a8b7b5c0dfe5d925791accbc300385d7b"
"reanalysis_v2/embedding_incremental.py","68921","0fbad7aab60cead56d0780c95a998812ba4c0bfcebb1a20ddfd4bb81b9ddcf40"
"reanalysis_v2/embedding_incremental_reporting.py","4596","e7e9b93024a0560b007c5b3ec54d8c084614530f7bdd4fcebf46807c007cc7f3"
"reanalysis_v2/embedding_runner.py","15221","fe92cdba9462436bbf1a9a9f14804f359b1503ae01774b468a1b24635f712b05"
"reanalysis_v2/embeddings.py","3423","3f917ba00e000ec1c5c2a9970ad2c23e06ed3dce8ef9391d568b4b24b57a989d"
"reanalysis_v2/identification_formal.py","12018","d80ad7c97664d4772bd4e41f2846ef9b6987df4af1a0a541460bb57ecd3d3103"
"reanalysis_v2/identification_sensitivity.py","20011","b7dc5df2fbc432c880e8b1d47ffa407cb422fb949e1d7669c5137a6bb616bb0f"
"reanalysis_v2/inference.py","2625","56f4241979e949780fe9548ea4278019386698c799b83cc9091bd84f0b5ee3e6"
"reanalysis_v2/interviewer_signal_explanation.py","249881","613624af20c61355ec148e887d46633d5f8bd8ea253503564144c798f0e0b1ce"
"reanalysis_v2/interviewer_signal_revision.py","97756","7041229a380b6dfd1714fb08e7febe279d492d33ee20626e289e351db18abb50"
"reanalysis_v2/io.py","1718","8f511026c785ed7b98951bd329c411dc31b5a6a2e8b2ad02a30574f74859e7e4"
"reanalysis_v2/metrics.py","3604","f19664adf49f82fdb7dc47cc68b5593770cde3aa28e3b58136a5c040842a2b5f"
"reanalysis_v2/modeling.py","4011","9047c795c051b2e5da8f5a91a31a35e2263f801d77d549b92575a384b5eb766b"
"reanalysis_v2/post_audit_sensitivity.py","35312","dea4fd1068ed4250fa46eac470d4b9396602a09b8c50d2db2f9ac9af46839957"
"reanalysis_v2/prepare.py","11473","c46c9c8b93a02607619faf7160e3dd466deb892743fc36c77dd51e311c702e69"
"reanalysis_v2/reporting.py","53802","fbf02d75c88776ca22035744b93784fb707dbb76344d6b0f5823e1740bca8ed3"
"reanalysis_v2/runner.py","8702","df2ae1161bd22b2fd551372aecadfa0a21a15c4c6a35fbe1855a6bedcc69d5bf"
"reanalysis_v2/source_definition_audit.py","10829","c0baefe4ba052ab2969c38fec97ecd7dabe6743709595e37810fcce1e7864515"
"reanalysis_v2/source_importance_figures.py","14196","0405f5ff3af5be0a7ec41eb0679cabe5f762d667d8a96f0be436bc12f88f625c"
"reanalysis_v2/source_importance_strict.py","26761","3888abc5c9cc88e46d81d05f925cd2d439f53f2baa8417163adc98fa0a8ec8a3"
"reanalysis_v2/splits.py","3084","6b20f657f4b0307792185d7dd6a3907e0ff4aa675a9af00223d7498c0d27c6e4"
"reanalysis_v2/submission_audit.py","34750","7007d8b0789f4628ed5474a67089ca33d364491f411fc6a650ae0bff0c801e1a"
"reanalysis_v2/thresholds.py","2699","fcb6ec0486389b807bea0a80b0de3773a55a76ac085a188924b744d9e93eaeb5"
"requirements-ci.txt","151","3e0050206c6e167ddc9505b34ab819185081e6860ecc43ee507848c1e8d76ff2"
"scripts/audit_domain_sources.py","1667","2d8863ec4aab15bf5ecc35e5f61a52a3b90687a66786271beac3bbc0cf6fd165"
"scripts/build_c5_evidence_card_validation.py","2317","7b852dc41e89755d97a442ebb37a2b320279b2e45b5d1a62064f73d1b6c7a64b"
"scripts/build_final_package.py","1081","5dbb79f5619d4c2a3e8a2b91364d073a8f95310bc5e46d5402b7ad73bdca883a"
"scripts/check_public_participant_ids.py","10800","9700b2daa21f0854a545450776bcb366f8668aa0fe235511658e6cb00093b246"
"scripts/compute_c5_human_machine_agreement.py","1592","b81461e5aa73552c975431cba58fd024a3e41ed133031def9c226ece5fd3b053"
"scripts/finalize_embedding_analysis.py","4012","c251ad49b67b64b30947bd584405d168416ae5b7e2f9fd8cc546ec60c2a61b19"
"scripts/generate_embedding_incremental_report.py","7763","826a72b393fc891aa194cdf5491248e3cbb84754319fd922e59cf92c32d4c5b5"
"scripts/generate_source_importance_figures.py","747","66baa358bf958971ef9257a59dea1dc8571587a1d78d371e1b8957a4bc71e6c1"
"scripts/prepare_analysis_v2.py","1391","3c4312cb423e8c926597a3e39ffa720e68bd10703b821a1e752782aae7e68f75"
"scripts/prepare_c5_blind_audit.py","4740","f1b41a3d6526b01091c1565c3c47b2547b2e82f7342a28025b33f6a5b99513c5"
"scripts/prepare_c5_blind_audit_v2.py","15507","35ed521d5f166f2ea28727f2b863d3243fda3f16bc71985e43ab05b20a1577ec"
"scripts/prepare_c5_blind_audit_v3.py","20107","d86267b44abf6e04c0e9684566d4c181cc5c59b845bf9f0b2d64cb76f55967a4"
"scripts/prepare_c5_blind_evidence_round_v3.py","6301","785695beb6fad189c4a03d5ffa4e2e13c1f4109a251fd2ad3e1f91b88d346adb"
"scripts/record_recomputation.py","3185","fc3c465b9f0fe2ffdf52c94e4d5cf538686de8adc2becdc489800710525c2026"
"scripts/run_c4_controls.py","1062","5e642419776d74e3e44cb4c0641ac86ea4c1d28471c2a63744483903e8093772"
"scripts/run_c5_controls.py","1174","888fe01c6e1dc46feb2013f1b06a257c7d019956c8ca92b79a95fcdaca8649f5"
"scripts/run_embedding_incremental.py","423","a651ae2f36e2a853379395ae33dc2a147210f020e5ae342d6ee40b82ff392e6e"
"scripts/run_embedding_model.py","2143","51aa3825f13d08fef9edde3bdc24e9bb698eaaffc09f15fc520f9d4583e3b3c2"
"scripts/run_identification_sensitivity.py","21979","ff5804e488faf63ef9166c827c5803238f356e1dd101e870336e1ef8e1b7c95b"
"scripts/run_identification_sensitivity_formal.py","20057","8c7d50a2fb86b566239085d6ac3a98981971caedd8993db05c7da4b19757eaaa"
"scripts/run_interviewer_signal_explanation.py","430","dfd18e383ece3fca5f1d59d63c4d2cacab6f6177563784410969d837b9869df5"
"scripts/run_interviewer_signal_revision.py","437","940b4251cfe5813bd6790327cf69800debce5be735ccccb1cd15a92429a17986"
"scripts/run_source_importance_strict.py","7714","2d7c0401016d5e345f10a37e07b2b1972963acf03317c8e2dcfec3b58f4b292d"
"scripts/run_submission_audit.py","50615","7e61b9f38f338e6e0630fff4aea79b8f36faf66e73acfac571c93a61f6ebe58d"
"scripts/run_tfidf_main.py","881","cee33a3bc391d434505ed77b9d252d8d31e2fb80c0c160ed8dc99e8b4ca1ebf1"
"scripts/score_c5_blind_audit.py","8712","4143c35927b302c6d833d32b4ce6e59bef5c4d3c0c960c88929eb57b7a139995"
"scripts/score_c5_blind_audit_v3.py","22318","3d4ca17953b1aed60c959feeee088270fe7d87471e5a994de7a761e561646d7e"
"scripts/verify_submission_artifacts.py","22408","de85255e4d569a385cd376424da3a6d4fac720feb944a1b2bc3f4271c98afb4d"
"tests/test_blind_packet_integrity.py","917","3998f289a0bb381e0791ac72a6718bddd6172663f9625d9526041311fa693a1d"
"tests/test_c4_runner.py","3664","d72adeedb3c295780ffe4e5aa8fe730f635a86b3f17bc4efef68860f30a5ef44"
"tests/test_c5_blind_audit.py","2548","801bbbb27f1d8478c996f8a3eac67b7da4aaa833d2f9e9f8066038801de3ee7c"
"tests/test_c5_blind_workflow.py","4884","cb6f122d6d237ae0c04469873758d2f580e2947934378433c2708e46d40625bf"
"tests/test_c5_blind_workflow_v3.py","13513","7708ab090be04fbbc738ea3c42c15deee24c70185e4891371afe14f6d5a1c11e"
"tests/test_c5_evidence_card_validation.py","59581","894e91dbfcdf4fbb2a52830a83937f102c8bf4edc96bd3217c0d4443cd1f70cd"
"tests/test_c5_runner.py","3356","4fc2edd2b1023d78e8c272ef37a7db24751257c3c35b365dc090e542ea02dd3c"
"tests/test_control_analysis.py","8363","c4e34ba6c8556f78986ec010a8ae5910d9af1b72af4549b700e357467817414a"
"tests/test_controls_and_embeddings.py","4568","94a23a07cbeb6f5add797422bcd1805fc2f62ec65061e2909c860323fdf60bb9"
"tests/test_embedding_incremental.py","10193","ce7ef1a37d69aeb8b748a009e2d781d3f8a608cee6477de5b81f90f566280f66"
"tests/test_embedding_incremental_reporting.py","2089","bde6e7259e250cf9b575441723009425bf658bd42e65a19cc4fa5cb9292032e8"
"tests/test_embedding_runner.py","5736","dd42a14e0783c6335a36873ec65dadbf77c2b80e5ce016f9e3c7d2c8ceb01c08"
"tests/test_formal_result_integrity.py","462","01e17790d6d0fcc621e4cdbf44aef613c9aaff54fee2e26335fd983137d7a5cc"
"tests/test_frozen_data_summary.py","2981","e1abe56fc2f91f0ddc45290e24ddd083654190a6c5a1dfac45f2ad472435ec41"
"tests/test_identification_formal.py","4623","62e1e2421a9b3ab17f72a902db9a5eb99c599b204481b5275faebca19e8e121e"
"tests/test_identification_sensitivity.py","6702","8012b6d615e7545b11d687424b26c93d1162108b11fa69ee3e1e0ef402f634f7"
"tests/test_interviewer_signal_explanation.py","53268","3e8c8058c9c9a82b3343cf3451dc260a09da9b5ba1ef6f557f48be1ebbd24187"
"tests/test_interviewer_signal_revision.py","26325","0e218216ee40feeac0754ff6f3d6567041c70d4dfcfd85ed85fd1a652a2dc1d8"
"tests/test_main_analysis.py","8199","7a45cad913477255b4fa5081c7869a467947c90eeaeea2c7969f36f870844495"
"tests/test_manuscript_strict_consistency.py","6753","2fe4c67596944ad4da99c7fbfe854525a31a52aa3ea017380437709cfdec79cb"
"tests/test_modeling_guards.py","2049","e323b479f84f8315e6cf455c15d16aaf3bb8ba177494a034d8aa740741ea5be4"
"tests/test_post_audit_sensitivity.py","13509","917e3f0d5e1b475f3639c180bc13a6e7a589903aca5ad8f5f0e6c6e761a0fe4d"
"tests/test_prepare_c5_blind_audit_v3.py","3349","23e7fa1786ba0d02eeff3211517b30909d41a7c954fa499ed4638cd4aac4f419"
"tests/test_prepare_c5_blind_evidence_round_v3.py","3367","998457ef677ee73c504e40d715d55e067d418e91d7d571cd8598f01afa239adb"
"tests/test_prepare_inputs.py","6857","56e5f2fdb1d8ab6ffccd7b862d4f2077f027de7eaee126b2818b1e7c8aecb0f9"
"tests/test_public_integrity_verification.py","1340","c10d462e9a9e2a2dfc43a8961e998da92421d281ffb39faf765e03e48fa6be67"
"tests/test_public_participant_id_scan.py","3934","02c211038b63dd347baafd81ad7f87b59f2a8c4944b8144a696dbad162ea9e8d"
"tests/test_recomputation_verification.py","641","13438af6f162d06d22ed5e040e7c7821bba3de91cec90d09b6d8b563ac8fe23e"
"tests/test_reporting.py","8102","0c600fc7d4547e03e2e7f2ab695256c6eef0427c8c1c66a43dd47db566aa2031"
"tests/test_restructured_manuscript.py","2512","7cf2da76397ed842a21071ecd7911b97f23e6952c7b1b089f2c400e86015faeb"
"tests/test_score_c5_blind_audit_v3.py","9930","a6cab64a880d909a82b20bb77f287511569231b69db046f82abc0da3cfffe402"
"tests/test_source_definition_audit.py","5277","420b4823da1eeb38a6b21e785207aa76c10996a1dfb730695fafbbf1a05e3157"
"tests/test_source_importance_figures.py","1631","9135905378aba40625e00a16bec8ea3f4df745f3ca4303f682d92c1b664a3757"
"tests/test_source_importance_strict.py","6831","92c07e81c613c5a8e1428ea14801cece43e91b97082c527ac5f89bbc4fbfc9e3"
"tests/test_splits_and_contract.py","3020","6319177180d0220acb68de16300837ba8b813f1bdf0d0d89254ae86c32419e22"
"tests/test_submission_audit.py","9961","3e5845cfb8d36eb6b6f21585939f36666a62321b6f0ae4b9158930074189bb81"
"tests/test_tfidf_runner.py","2382","2daa3a3d31cbd6e47599da59f8c79739acbb7520c003e9221698959c564847f7"
"tests/test_thresholds_metrics_and_inference.py","3567","4caa293f6c8f831bbcc6e00a7b906abb0ab8ca179450f19f46224147047ba966"
