participant_id,label,representation,repeat,outer_fold,subset,interviewer_within,participant_within,predicted_interviewer_within,label_conditioned_null_prediction,outer_train_class_mean_I,outer_train_class_mean_P,class_mean_training_n,outer_test_mean_source_excludes_test,prediction_scope,selected_alpha
454,0,bge,7,3,Q,0.2630810711904474,-0.5500949682294742,-0.045587826326796234,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
455,0,bge,7,2,Q,-0.9512793712141843,0.1640381684660398,-0.0019525066831272842,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
456,0,bge,7,2,Q,-1.0806262866426126,0.1651045702754397,-0.004677132618751158,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
457,0,bge,7,3,Q,0.25791859131760725,-0.16110571939363624,-0.11816883772094634,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
458,0,bge,7,5,Q,-0.952053821677352,0.004260195172703211,0.022714615263292444,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,10.0
459,1,bge,7,5,Q,0.1090485621191925,-0.009427782973517818,-0.013568701669933347,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,10.0
463,0,bge,7,3,Q,0.2607373086590851,0.38957506883284954,-0.0565929274829993,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
464,0,bge,7,5,Q,-0.6795887785596766,0.020488179601130696,0.012678897114744177,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,10.0
468,0,bge,7,5,Q,-1.0195111864279676,0.0007125063452831613,-0.013025650950606215,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,10.0
471,0,bge,7,4,Q,-0.2703279495637989,-0.8254846558674543,-0.0006921438630881958,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
472,0,bge,7,3,Q,0.2639444905668616,-1.0738232951756919,-0.12166716878006562,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
473,0,bge,7,1,Q,-0.17131621581664425,0.3183437108994552,0.07390792157170453,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
474,0,bge,7,2,Q,-1.0950849428483178,0.1661334228371239,-0.0021037618956927513,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
475,0,bge,7,3,Q,0.26022992639717,-1.5986957936260278,-0.08561648581725707,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
476,0,bge,7,1,Q,-0.6808067032032311,0.31699564348106757,0.039636181461833626,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
477,0,bge,7,2,Q,-0.3234657338130283,0.1659053035038778,-4.732877711898014e-05,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
478,0,bge,7,5,Q,0.010151296844727315,0.030355975045632984,-0.009924001303699394,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,10.0
479,0,bge,7,5,Q,-0.7765888918653165,-0.011596739726291607,-0.0019801810750620275,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,10.0
482,0,bge,7,2,Q,-0.7576766876364192,0.1668435601652383,-0.00018269497355612855,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
483,1,bge,7,4,Q,-0.2535814950239595,0.5906228895459897,0.0005474198308369882,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
484,0,bge,7,2,Q,-0.28190689571940025,0.16813950081555842,-0.001210313156032036,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
485,0,bge,7,2,Q,-0.7024853189829772,0.1623220221347171,-0.004295212579860195,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
486,0,bge,7,2,Q,-0.9089248542344286,0.16443041514310583,-0.003052944944680698,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
487,0,bge,7,3,Q,0.2620573695376562,0.25600323555995735,-0.05609135978316077,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
488,0,bge,7,3,Q,0.26840880407735795,0.6014800183499736,-0.0711055580512938,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
489,0,bge,7,1,Q,-0.573832981306403,0.3172045056878451,0.06184022973951846,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
490,0,bge,7,1,Q,-0.2300973394244782,0.3217817140547563,0.04433083415872239,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
491,0,bge,7,2,Q,-0.5238297201907758,0.1667107578550031,-0.002843829711047043,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,1.0
492,0,bge,7,4,Q,-0.31848959136890875,-1.4523569434894128,-0.0009959771281973808,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
302,0,bge,7,4,R,-0.44193695132576005,-0.5893803134604915,0.004198948233172768,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
303,0,bge,7,5,R,0.5106346105845592,0.011305579342025442,0.008268021767878716,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
304,0,bge,7,5,R,-0.4120412130808679,-0.0018251712771612649,0.011453846579324885,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
305,0,bge,7,3,R,0.2930801597568742,0.8364913570291923,0.338677436353271,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
307,0,bge,7,3,R,0.26969904397641037,0.3645729918378088,0.2002313721006976,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
310,0,bge,7,4,R,0.33584399258547726,-0.17845653444522971,0.0019184217605994263,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
312,0,bge,7,4,R,0.20446244261611923,-0.07700494322749507,0.003295061506768726,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
313,0,bge,7,4,R,1.0240593915285994,0.42135740724767945,0.0028277891066300657,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
315,0,bge,7,1,R,0.26348301016580755,0.33157696031690287,0.07458946209326126,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
316,0,bge,7,5,R,0.03044612267981233,0.007799219966267658,0.03662690192233828,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
317,0,bge,7,2,R,0.039483809903807676,0.16630644350685883,0.004559305341352151,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
318,0,bge,7,3,R,0.2698838246291503,-0.3615411526949247,0.2710580033961515,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
319,1,bge,7,1,R,1.31954743236849,0.008511881760095104,0.10995948254870332,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
320,1,bge,7,5,R,0.9539327755889269,0.012030947292285786,0.040224803760703504,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
321,1,bge,7,2,R,0.3576792407448162,0.010850272772825981,0.006778042676024131,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
322,0,bge,7,4,R,-0.18754266554429955,-0.7252349752053632,0.0023173373807117694,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
324,0,bge,7,3,R,0.29381769302818034,-0.33520523544174796,0.29524996834557526,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
325,1,bge,7,3,R,0.09581815951640532,0.506461159662158,0.3671148002236192,0.001049185163026779,-0.07733875946969627,-0.021387088229525182,35,True,outer_test,100.0
326,0,bge,7,5,R,-0.15687904281512538,-0.030313946973972376,0.03234864040880876,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
327,0,bge,7,4,R,0.4375274297655187,-0.09298969454670869,0.0025119607535836874,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
328,0,bge,7,3,R,0.28473003358156224,-0.6826725433337101,0.23055968244804678,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
330,1,bge,7,5,R,0.6267761882694733,-0.028822606854691173,0.027868605930119198,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
331,0,bge,7,1,R,0.5346375388839765,0.3643632315981449,0.1015558589483761,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
333,0,bge,7,1,R,-0.08045310890155644,0.3287387164106604,0.07415764832629902,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
335,1,bge,7,2,R,-0.07824360845990178,0.0074911636253344425,0.004186714913027412,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
336,0,bge,7,4,R,-0.41070216105734914,-0.43636575959733853,0.002553179694941208,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
338,1,bge,7,4,R,0.4196878970647346,-0.05958393994124418,0.0011779923864334665,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
339,1,bge,7,4,R,0.7284035864169106,-0.15196827556118891,0.0026151914852158373,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
340,0,bge,7,2,R,0.21245532613833745,0.16426463797070384,0.0034181627805208326,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
341,0,bge,7,2,R,0.281597748508094,0.16598090097509977,0.006020541096669223,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
343,0,bge,7,5,R,0.3081389249759752,0.006843723121661229,0.03830052064772586,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
344,1,bge,7,5,R,0.36228112860184986,-0.007717673003300667,0.03464867221128102,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
345,1,bge,7,2,R,0.9327504929055536,0.01007153466568125,0.0065822639767078,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
346,1,bge,7,4,R,0.28861072600773546,1.2897581411327075,0.0017727711140339889,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
347,1,bge,7,2,R,0.5187772707774875,0.0058794845327496065,0.004594294665231931,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
348,1,bge,7,5,R,0.48486169893577474,-0.0326796562623241,0.03235907933250423,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
350,1,bge,7,1,R,1.0262312887219944,0.01017095900326162,0.0945443023789886,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
351,1,bge,7,4,R,1.3080480260723761,0.8287829026135822,0.001403605886754915,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
352,1,bge,7,1,R,-0.595954185115864,0.011153719995755169,0.029923727707840752,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
353,1,bge,7,1,R,0.11146144670351069,0.03426703033167489,0.05727145232260159,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
355,1,bge,7,5,R,0.5768805392150416,0.002944920129298978,0.024016315442871375,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
356,1,bge,7,4,R,0.8021451596209367,0.8193764492965325,0.0014728080517529304,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
357,0,bge,7,4,R,0.3693636529946609,-1.0585441949743677,-6.818090682909138e-05,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
358,0,bge,7,3,R,0.29082558220162746,-0.5537277972219934,0.25212768702709343,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
360,0,bge,7,3,R,0.2937769527223507,0.15736751393034532,0.17407249457057264,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
362,1,bge,7,3,R,0.10933203183645417,-0.027129919014987618,0.3525269671259784,0.001049185163026779,-0.07733875946969627,-0.021387088229525182,35,True,outer_test,100.0
363,0,bge,7,5,R,-0.4271356477926436,0.02991389950216468,-0.016067661406534036,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
364,0,bge,7,1,R,0.02387419923482692,0.33692376655521816,0.07790227476139105,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
366,0,bge,7,2,R,-0.40322665360966786,0.1640119085603488,-0.003685611698734837,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
367,1,bge,7,1,R,1.5517394697838554,0.061156346050387556,0.21241090358698056,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
368,0,bge,7,4,R,-0.1686339647878068,0.1620953490836287,-0.0007545395509860851,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
369,0,bge,7,3,R,0.27125957159481234,0.16698704830860145,-0.0022789297462151494,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
370,0,bge,7,4,R,-0.5431324658162197,-0.5442714937973023,-0.0020178128141961245,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
371,0,bge,7,3,R,0.2661748115991991,0.2109919935504801,-0.07059325122133885,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
372,1,bge,7,2,R,0.4547146300824872,0.008323487021999058,0.0035357075594476812,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
374,0,bge,7,1,R,0.42158815317876785,0.3509999497375012,-0.08002830520848182,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
375,0,bge,7,4,R,-0.4421625265305067,-0.9174149401085295,0.00015699193017734982,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
376,1,bge,7,3,R,0.08523560409863475,0.9876085287164086,-0.08374212663324586,0.001049185163026779,-0.07733875946969627,-0.021387088229525182,35,True,outer_test,100.0
377,1,bge,7,5,R,0.6432459927845151,-0.014773013082312152,-0.07116624649989703,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
379,0,bge,7,5,R,-0.5379996931784685,0.006212374491942993,-0.0407937104310413,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
380,1,bge,7,2,R,-0.48986979889485144,0.008643773016362486,-0.005664329762790244,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
381,1,bge,7,5,R,-0.04936258326318316,-0.01523121797316674,-0.011311071371803118,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
382,0,bge,7,5,R,-0.7754814398806812,-0.007687749348436022,0.010871794541886873,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
383,0,bge,7,2,R,-0.031117311923021973,0.16523483860699037,0.0033976968015297037,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
385,0,bge,7,4,R,-0.5644459033927536,-0.5675196949898976,0.004677116887345721,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
386,1,bge,7,1,R,-1.0891675403348975,-0.02291917206175636,-0.38297475165698147,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
388,1,bge,7,2,R,-0.045778428592850785,0.005821275528541597,-0.0012934044545301572,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
389,1,bge,7,2,R,-0.02062585177053792,0.006564625071062188,0.00039169209737177044,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
390,0,bge,7,2,R,0.20908004378104889,0.16538608700112087,0.0023624168087463143,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
391,0,bge,7,1,R,-0.5375669081677664,0.3203598958135173,-0.09569068041589875,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
392,0,bge,7,4,R,-0.8349342817207089,-0.6579621769142893,1.7508609389584783e-05,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
393,0,bge,7,4,R,-0.15989473526260167,-1.5000264943532151,0.002893037696678199,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
395,0,bge,7,5,R,-0.1158969935560003,0.005253635022830768,-0.010864615319927662,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
397,0,bge,7,5,R,-0.5254479797589218,0.010944449704595214,-0.046574970166007076,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
400,0,bge,7,1,R,-0.30457574091373396,0.3555820761353079,0.05061586084301246,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
401,0,bge,7,1,R,-0.4836265607513983,0.3433494437405356,-0.23632821577041244,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
402,1,bge,7,3,R,0.07947458977109027,-0.07705590927643657,-0.22519617311429288,0.001049185163026779,-0.07733875946969627,-0.021387088229525182,35,True,outer_test,100.0
403,0,bge,7,4,R,-0.8369477600909782,-0.968706555233282,-0.003178670110335507,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
404,0,bge,7,5,R,-0.04772537863235433,0.00952292898666322,0.013268314590454274,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
406,0,bge,7,5,R,-0.45057149147935244,-0.009521819499107366,0.011660883686430989,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
409,1,bge,7,3,R,0.07882312967187789,-0.445044396998608,-0.06588942232550023,0.001049185163026779,-0.07733875946969627,-0.021387088229525182,35,True,outer_test,100.0
412,1,bge,7,1,R,-0.9667060942297124,-0.024825314587597742,-0.20742741810977106,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
413,1,bge,7,4,R,-0.10456083338143704,0.03495571807160447,-9.983516223281713e-05,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
414,1,bge,7,3,R,0.09732818008465374,0.5755868126591511,-0.06183674684773795,0.001049185163026779,-0.07733875946969627,-0.021387088229525182,35,True,outer_test,100.0
415,0,bge,7,2,R,-1.0813097018263,0.16504330844810924,-0.005020627501431009,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
416,0,bge,7,1,R,-0.870499972205221,0.33431342331927116,-0.19772311755076863,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
417,0,bge,7,4,R,-0.051683437469019586,0.5496688590302652,-0.0005568346722371857,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
418,1,bge,7,4,R,0.16721875086445862,0.7421547185857418,0.003793873318019656,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
419,0,bge,7,3,R,0.2626268651363044,-0.051872021974613686,-0.26440466026614706,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
420,0,bge,7,5,R,-0.5990215709184219,0.005875363209574746,-0.019871728865485307,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
422,1,bge,7,1,R,-1.28995114514682,0.013596239875369908,0.06895134670258371,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
423,0,bge,7,5,R,0.26039066228131597,0.009698502276124048,-0.02857377652103212,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
425,0,bge,7,1,R,0.11337395122946725,0.3529435009771341,-0.03954206993117255,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
426,1,bge,7,3,R,0.08193874313275541,0.732725922700383,0.2927459489595909,0.001049185163026779,-0.07733875946969627,-0.021387088229525182,35,True,outer_test,100.0
427,0,bge,7,1,R,-0.592519269093391,0.3396810844264225,-0.20844921908428024,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
428,0,bge,7,4,R,-0.517920293625176,-1.17969723593081,-0.001437468485460629,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
429,0,bge,7,2,R,-0.8198551646960915,0.16557311994282145,-0.0068525583339996785,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
430,0,bge,7,4,R,-0.015199901152236562,-0.28908008120139345,-0.0008171330971344814,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
433,1,bge,7,2,R,-0.825337713862073,0.00654512128853503,-0.002682404036800999,3.97015746785924e-06,0.007807595276792345,-0.0055423437647959435,34,True,outer_test,100.0
434,0,bge,7,1,R,-0.665889526877174,0.35840691637177896,-0.10719934940997976,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
436,0,bge,7,2,R,-0.7755561577007712,0.16584566395386127,-0.003693869525420226,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
437,0,bge,7,1,R,-0.23704154769241936,0.31717491142492993,-0.02775385471555479,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
439,0,bge,7,3,R,0.27014998951962743,-0.4714957209576076,0.35373276636272705,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
440,1,bge,7,3,R,0.09416350945808062,-0.11091710243314637,-0.11459576873332268,0.001049185163026779,-0.07733875946969627,-0.021387088229525182,35,True,outer_test,100.0
441,1,bge,7,1,R,0.06466837630032976,0.022707132492164016,0.22253566561167942,6.351042377118276e-05,0.16127570813869616,-0.00813002169737361,34,True,outer_test,100.0
443,0,bge,7,1,R,0.02678603120969003,0.3287626599345576,-0.07656721373856863,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
444,0,bge,7,2,R,-0.18873249826174326,0.16783873265718685,3.9608831397720686e-05,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
445,0,bge,7,1,R,0.017911440498572184,0.3437210805406098,0.04230798594163025,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
446,0,bge,7,1,R,-0.01671686736172273,0.3375129424817676,0.12363314413050681,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
447,0,bge,7,3,R,0.262974318552541,0.93333192261679,-0.5798927141149016,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
448,1,bge,7,5,R,0.5793954195446971,-0.015225600903881146,0.003764232964290331,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
449,0,bge,7,3,R,0.26226645774027213,-0.9112053879853281,-0.0746486475778317,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
451,0,bge,7,2,R,-1.0409667777018665,0.1664789659465558,-0.001376884095324497,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
454,0,bge,7,3,R,0.2630810711904474,-0.5500949682294742,-0.1541294582773088,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
455,0,bge,7,2,R,-0.9512793712141843,0.1640381684660398,-0.0069106473256686325,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
456,0,bge,7,2,R,-1.0806262866426126,0.1651045702754397,-0.003170157641550311,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
457,0,bge,7,3,R,0.25791859131760725,-0.16110571939363624,-0.4032133266716805,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
458,0,bge,7,5,R,-0.952053821677352,0.004260195172703211,0.0042695039171790575,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
459,1,bge,7,5,R,0.1090485621191925,-0.009427782973517818,-0.0156763145264702,-7.17403976441843e-05,0.019115854096939,0.02278619147284841,34,True,outer_test,100.0
463,0,bge,7,3,R,0.2607373086590851,0.38957506883284954,-0.03338805566167609,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
464,0,bge,7,5,R,-0.6795887785596766,0.020488179601130696,0.01119401954790984,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
468,0,bge,7,5,R,-1.0195111864279676,0.0007125063452831613,0.0027637864950929665,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
471,0,bge,7,4,R,-0.2703279495637989,-0.8254846558674543,-0.0014395034150550495,-6.229104887281851e-06,0.003298670989622765,-0.017616368101185515,79,True,outer_test,100.0
472,0,bge,7,3,R,0.2639444905668616,-1.0738232951756919,0.2477061661263901,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
473,0,bge,7,1,R,-0.17131621581664425,0.3183437108994552,-0.21035792176139093,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
474,0,bge,7,2,R,-1.0950849428483178,0.1661334228371239,-0.00664982979455518,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
475,0,bge,7,3,R,0.26022992639717,-1.5986957936260278,-0.18210886092614234,0.001049185163026779,-0.2688746450821219,-0.17757720596146329,79,True,outer_test,100.0
476,0,bge,7,1,R,-0.6808067032032311,0.31699564348106757,-0.14826786389596486,6.351042377118276e-05,-0.19389682577236222,-0.3434933042278757,79,True,outer_test,100.0
477,0,bge,7,2,R,-0.3234657338130283,0.1659053035038778,-0.004901684075709049,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
478,0,bge,7,5,R,0.010151296844727315,0.030355975045632984,0.020682879833703254,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
479,0,bge,7,5,R,-0.7765888918653165,-0.011596739726291607,-0.018328302273284813,-7.17403976441843e-05,-0.009016487549448332,-0.014567471855867898,80,True,outer_test,100.0
482,0,bge,7,2,R,-0.7576766876364192,0.1668435601652383,5.41982083096854e-05,3.97015746785924e-06,0.0014432877106312354,-0.16414868985072573,79,True,outer_test,100.0
483,1,bge,7,4,R,-0.2535814950239595,0.5906228895459897,-0.0030005470373779455,-6.229104887281851e-06,0.006820423450423964,0.001974047212392318,35,True,outer_test,100.0
