representation,repeat,outer_fold,subset,n_participants,outer_train_target_scale_mean,outer_train_target_scale_sd,outer_train_participant_scale_mean,outer_train_participant_scale_sd,raw_r2,raw_mae,raw_rmse,raw_spearman_rho,raw_mse_improvement,raw_target_mse,raw_null_mse,outer_train_standardized_r2,outer_train_standardized_mae,outer_train_standardized_rmse,outer_train_standardized_spearman_rho,outer_train_standardized_mse_improvement,outer_train_standardized_target_mse,outer_train_standardized_null_mse,standardization_scope,interpretation_scope
bge,6,4,P+D,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,0.009833109134956164,0.09876944771762632,0.1201289838670223,0.31527093596059114,0.009833109134956164,0.014430972764923304,0.014574283283008898,0.009833109134956275,0.3416607168927534,0.41554707144809,0.31527093596059114,0.009833109134956275,0.17267936858908403,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,P+Q,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,0.2649967698110043,0.07935148437173459,0.10349949415673983,0.4406130268199233,0.2649967698110043,0.010712145290701022,0.014574283283008898,0.26499676981100395,0.2744906007215904,0.358022771097448,0.4406130268199233,0.26499676981100395,0.12818030462429567,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,P+Q+D,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,0.36928611628488817,0.07459407864553909,0.09587597619732886,0.5938697318007663,0.36928611628488817,0.009192202811790772,0.014574283283008898,0.36928611628488806,0.2580339059792184,0.3316516951073946,0.5938697318007663,0.36928611628488806,0.10999284686760823,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,P+Q+R,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.2578303217045299,0.10276490707759199,0.1353956255958073,0.675424192665572,-0.2578303217045299,0.018331975430480034,0.014574283283008898,-0.25783032170453013,0.35548170648808286,0.4683570433385239,0.675424192665572,-0.25783032170453013,0.21935832004480393,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,P+Q+R+D,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.2646808907368281,0.10404394846959167,0.13576383010289064,0.6710454296661192,-0.2646808907368281,0.018431817564206556,0.014574283283008898,-0.26468089073682854,0.3599061333632382,0.4696307268384346,0.6710454296661192,-0.26468089073682854,0.22055301959079637,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,P+R,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.28462007246104726,0.10524531747766985,0.13682988287317474,0.665024630541872,-0.28462007246104726,0.01872241684708672,0.014574283283008898,-0.28462007246104726,0.3640618779384858,0.47331838898657236,0.665024630541872,-0.28462007246104726,0.22403029735284424,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,P+R+D,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.2626795188088089,0.10447207601641506,0.13565636366486072,0.6590038314176244,-0.2626795188088089,0.01840264900277294,0.014574283283008898,-0.2626795188088087,0.3613871010911068,0.46925898171777547,0.6590038314176244,-0.2626795188088087,0.22020399192280352,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,Q,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.34068934407264906,0.1092509677276127,0.1397840702477438,0.42090859332238645,-0.34068934407264906,0.019539586295026175,0.014574283283008898,-0.3406893440726493,0.37791811959663235,0.4835374374833948,0.42090859332238645,-0.3406893440726493,0.2338084534480079,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,Q+D,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,0.26001466138867324,0.08169827987163784,0.10384967958638457,0.5008210180623973,0.26001466138867324,0.010784755950194739,0.014574283283008898,0.26001466138867346,0.28260857496793773,0.3592341234711077,0.5008210180623973,0.26001466138867346,0.12904915546605508,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,Q+R,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.3793462047127658,0.1108461350304699,0.14178498627438318,0.6250684181718663,-0.3793462047127658,0.02010298233282703,0.014574283283008898,-0.37934620471276626,0.3834360810396911,0.4904589544089351,0.6250684181718663,-0.37934620471276626,0.24054998595990587,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,Q+R+D,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.3903841894077289,0.11067937161561443,0.1423511610372214,0.6234263820470717,-0.3903841894077289,0.02026385304864494,0.014574283283008898,-0.3903841894077291,0.38285921735170236,0.49241745149308314,0.6234263820470717,-0.3903841894077291,0.24247494653494286,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,R,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.42826297238022315,0.11347140065524867,0.1442771955719326,0.6228790366721401,-0.42826297238022315,0.020815909162101687,0.014574283283008898,-0.4282629723802234,0.39251733193379484,0.4990799403000565,0.6228790366721401,-0.4282629723802234,0.24908078680990794,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,R+D,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,-0.3996190617227209,0.11118417706545228,0.14282312380649728,0.6288998357963875,-0.3996190617227209,0.02039844469384605,0.014574283283008898,-0.39961906172272066,0.38460542729686736,0.4940500528877825,0.6288998357963875,-0.39961906172272066,0.24408545475842064,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,4,null,28,-0.04577043329027986,0.2890863445346859,-0.009641920173270386,0.07148568009634927,0.0,0.10042970372681446,0.12072399630151787,,0.0,0.014574283283008898,0.014574283283008898,0.0,0.3474038315039279,0.41760532305957065,,0.0,0.1743942058476884,0.1743942058476884,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,D,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.05110948227360956,0.43267960862513904,0.5804604789989523,0.2282430213464696,0.05110948227360956,0.33693436767969315,0.3550824477485685,0.05110948227360945,1.2128488115177656,1.6270949405818813,0.2282430213464696,0.05110948227360945,2.647437945667156,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,P,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.1739908323529904,0.4240713464352997,0.5415730394977744,0.20525451559934318,0.1739908323529904,0.29330135711085786,0.3550824477485685,0.17399083235299062,1.1887189002437972,1.51808914543512,0.20525451559934318,0.17399083235299062,2.304594653487933,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,P+D,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.12795484237633714,0.4265442066143911,0.556460177475708,0.31362889983579634,0.12795484237633714,0.30964792911629646,0.3550824477485685,0.12795484237633703,1.1956506009051495,1.5598194401925072,0.31362889983579634,0.12795484237633703,2.4330366860024664,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,P+Q,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.07675414212345655,0.42988679686280046,0.572563008837045,0.23043240284619596,0.07675414212345655,0.32782839908853006,0.3550824477485685,0.07675414212345688,1.2050202511714427,1.6049574579990937,0.23043240284619596,0.07675414212345688,2.5758884419869124,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,P+Q+D,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.07311785603659782,0.4339175105654464,0.5736894460010276,0.2818828680897646,0.07311785603659782,0.3291195804529659,0.3550824477485685,0.07311785603659815,1.2163187876089612,1.6081149859905948,0.2818828680897646,0.07311785603659815,2.586033808167531,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,P+Q+R,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.35830288080499983,0.36469829615432614,0.47734199877756994,0.6513409961685823,0.35830288080499983,0.2278553837969656,0.3550824477485685,0.35830288080499983,1.0222896717015038,1.3380424322387476,0.6513409961685823,0.35830288080499983,1.7903575504713836,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,P+Q+R+D,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.30277325648735365,0.37326964330848894,0.49756705952286856,0.585112205801861,0.30277325648735365,0.24757297872223383,0.3550824477485685,0.30277325648735376,1.046316106046458,1.3947355150622138,0.585112205801861,0.30277325648735376,1.9452871569758592,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,P+R,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.3752358627931339,0.3613811461720021,0.4710018886426428,0.655719759168035,0.3752358627931339,0.22184277910493652,0.3550824477485685,0.37523586279313403,1.0129913333155747,1.3202704021066316,0.655719759168035,0.37523586279313403,1.7431139346788067,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,P+R+D,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.31868553163256585,0.3694492650595919,0.49185649239836526,0.60207991242474,0.31868553163256585,0.24192280911442315,0.3550824477485685,0.3186855316325661,1.0356071631557906,1.3787281636364,0.60207991242474,0.3186855316325661,1.9008913492041997,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,Q,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,-0.03392656016869844,0.44781662374780823,0.6059118531411636,0.18226600985221672,-0.03392656016869844,0.36712917377695903,0.3550824477485685,-0.03392656016869844,1.2552795395564456,1.6984379580583964,0.18226600985221672,-0.03392656016869844,2.884691497373575,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,Q+D,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,-0.00418958409016823,0.4351575202725405,0.5971349056305065,0.23590585659551178,-0.00418958409016823,0.3565700955223539,0.3550824477485685,-0.004189584090167564,1.2197946720036492,1.6738352031680517,0.23590585659551178,-0.004189584090167564,2.801724287364633,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,Q+R,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.3328389571985856,0.3639418064446075,0.4867208400309295,0.6409414340448822,0.3328389571985856,0.2368971761204137,0.3550824477485685,0.3328389571985858,1.0201691473526142,1.3643323618790555,0.6409414340448822,0.3328389571985858,1.8614027936704822,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,Q+R+D,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.28032565254108754,0.3759778693143282,0.5055133320473006,0.5982484948002189,0.28032565254108754,0.25554372887756444,0.3550824477485685,0.28032565254108766,1.0539075631593569,1.4170097960662986,0.5982484948002189,0.28032565254108766,2.007916762147853,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,R,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.34983544515996734,0.3598880971611883,0.48048103143824233,0.6622879036672139,0.34983544515996734,0.2308620215719572,0.3550824477485685,0.34983544515996745,1.008806151758123,1.3468414880664752,0.6622879036672139,0.34983544515996745,1.8139819939771171,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,R+D,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.2963806079477448,0.37286057138935497,0.4998428713238536,0.6059113300492611,0.2963806079477448,0.24984289601327445,0.3550824477485685,0.2963806079477451,1.0451694322003682,1.4011148673197271,0.6059113300492611,0.2963806079477451,1.9631228714243767,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,6,5,null,28,-0.07069491322280806,0.35674653305194853,-0.009126515834380068,0.06563793065147579,0.0,0.44631931226251625,0.5958879489875328,,0.0,0.3550824477485685,0.3550824477485685,0.0,1.2510824098114626,1.6703398457435357,,0.0,2.7900352002785387,2.7900352002785387,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,D,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.06000241437778053,0.5280365966642929,0.6908667309153573,0.3039408866995073,0.06000241437778053,0.4772968398856728,0.5077638998080322,0.060002414377780755,1.5156795749067915,1.9830682184643422,0.3039408866995073,0.060002414377780755,3.9325595590833404,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,P,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,-0.01721333914754286,0.5752464144381498,0.7186822747378057,0.5039408866995072,-0.01721333914754286,0.5165042120223068,0.5077638998080322,-0.017213339147543083,1.6511909333749977,2.062910130754019,0.5039408866995072,-0.017213339147543083,4.255598207567564,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,P+D,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.04612433702474994,0.5363192282020361,0.6959480056471785,0.3113300492610837,0.04612433702474994,0.48434362656428515,0.5077638998080322,0.04612433702475005,1.5394540926723055,1.9976535414782464,0.3113300492610837,0.04612433702475005,3.9906196717805797,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,P+Q,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,-0.03042693287489473,0.5703858326831928,0.7233350523124025,-0.04827586206896551,-0.03042693287489473,0.523213597903786,0.5077638998080322,-0.030426932874894508,1.6372390888727566,2.0762654928273108,-0.04827586206896551,-0.030426932874894508,4.310878396705436,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,P+Q+D,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.0143081991608065,0.5466572429705834,0.7074593365013363,0.180295566502463,0.0143081991608065,0.500498712802911,0.5077638998080322,0.014308199160806279,1.5691283954171467,2.030695738109807,0.180295566502463,0.014308199160806279,4.123725180777334,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,P+Q+R,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.3223787489562673,0.44746125625131017,0.5865761749532309,0.7177339901477832,0.3223787489562673,0.3440716090227633,0.5077638998080322,0.3223787489562673,1.2843956099759233,1.6837119493609627,0.7177339901477832,0.3223787489562673,2.834885928420893,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,P+Q+R+D,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.30215429637800795,0.4528734793819643,0.5952653659800669,0.7133004926108373,0.30215429637800795,0.3543408559353829,0.5077638998080322,0.30215429637800784,1.299930889359571,1.7086534580462247,0.7133004926108373,0.30215429637800784,2.919496639693322,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,P+R,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.33701244173638767,0.4410660362917321,0.5802078490576775,0.7147783251231525,0.33701244173638767,0.3366411481081367,0.5077638998080322,0.33701244173638767,1.266038730299397,1.6654322665753076,0.7147783251231525,0.33701244173638767,2.7736646345501668,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,P+R+D,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.3183891529780529,0.44319183062036366,0.5883004180138918,0.7019704433497536,0.3183891529780529,0.34609738183531985,0.5077638998080322,0.31838915297805315,1.272140623737681,1.6886612275089696,0.7019704433497536,0.31838915297805315,2.8515767412921,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,Q,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,-0.012337642610217303,0.5600522704044362,0.7169578155890581,-0.026108374384236445,-0.012337642610217303,0.5140285093342338,0.5077638998080322,-0.012337642610217081,1.6075775665826717,2.057960232345406,-0.026108374384236445,-0.012337642610217081,4.235200317915157,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,Q+D,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.033234092961477946,0.537019583817068,0.7006345888973292,0.19458128078817727,0.033234092961477946,0.49088882715932947,0.5077638998080322,0.03323409296147806,1.5414643978435392,2.0111059395757023,0.19458128078817727,0.03323409296147806,4.0445471001966675,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,Q+R,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.346549611032238,0.4350081533401203,0.5760195463986846,0.7256157635467978,0.346549611032238,0.33179851783334635,0.5077638998080322,0.346549611032238,1.2486501448965344,1.6534101362270217,0.7256157635467978,0.346549611032238,2.733765078578258,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,Q+R+D,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.3225926785249137,0.4445016747446815,0.5864835746299322,0.7009852216748766,0.3225926785249137,0.3439629833107032,0.5077638998080322,0.3225926785249137,1.2759004085671446,1.6834461488093717,0.7009852216748766,0.3225926785249137,2.833990935941105,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,R,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.35692050219822213,0.4302367270327603,0.5714302701908796,0.7231527093596057,0.35692050219822213,0.32653255369042156,0.5077638998080322,0.35692050219822213,1.2349542127529596,1.6402370488771725,0.7231527093596057,0.35692050219822213,2.6903775765092957,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,R+D,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.33517268576380743,0.4347662977372917,0.5810123146504462,0.6709359605911328,0.33517268576380743,0.3375753097754692,0.5077638998080322,0.33517268576380743,1.2479559210499303,1.6677414096827694,0.6709359605911328,0.33517268576380743,2.7813614095706707,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,1,null,29,-0.08703075362213229,0.3483827356430299,-0.2425875378027689,0.505341906053246,0.0,0.5605372424310046,0.7125755397205493,,0.0,0.5077638998080322,0.5077638998080322,0.0,1.6089696333441694,2.04538132007405,,0.0,4.183584744507863,4.183584744507863,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,D,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.0062807149631162185,0.5309411491054141,0.6404339544057548,0.2009852216748768,0.0062807149631162185,0.41015564995579246,0.4127480025111606,0.006280714963115885,68.85237171522307,83.05138293027741,0.2009852216748768,0.006280714963115885,6897.532206631575,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,P,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,-0.0010916772447897571,0.5331029803971661,0.6428052505334213,0.25467980295566495,-0.0010916772447897571,0.4131985901133345,0.4127480025111606,-0.001091677244789535,69.13271768564955,83.35889227044449,0.25467980295566495,-0.001091677244789535,6948.704920555569,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,P+D,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.002930708766110457,0.5319250906888741,0.6415125550774564,0.1694581280788177,0.002930708766110457,0.4115383583220066,0.4127480025111606,0.002930708766110457,68.97996911799473,83.19125570997326,0.1694581280788177,0.002930708766110457,6920.78502660216,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,P+Q,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.0049186866626406145,0.5313696591022213,0.64087270531376,0.6093596059113299,0.0049186866626406145,0.41071782441617743,0.4127480025111606,0.0049186866626408365,68.9079408298671,83.10828008480998,0.6093596059113299,0.0049186866626408365,6906.986218655224,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,P+Q+D,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.004337038555972783,0.5313327522341175,0.6410599804311364,0.4822660098522167,0.004337038555972783,0.41095789851036896,0.4127480025111606,0.004337038555972561,68.9031547525291,83.1325658950478,0.4822660098522167,0.004337038555972561,6911.023512294465,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,P+Q+R,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.012696998140219407,0.5289763132843478,0.6383630173270513,0.8532019704433496,0.012696998140219407,0.40750734189089716,0.4127480025111606,0.012696998140219407,68.59757208905097,82.78282410830253,0.8532019704433496,0.012696998140219407,6852.995967346154,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,P+Q+R+D,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.01388835562388957,0.5286009929423274,0.6379777515472115,0.8719211822660096,0.01388835562388957,0.40701561146923554,0.4127480025111606,0.013888355623889792,68.54890060117589,82.732862897484,0.8719211822660096,0.013888355623889792,6844.726603213885,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,P+R,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.01276565481083769,0.5289220884902323,0.6383408211819454,0.8394088669950738,0.01276565481083769,0.40747900398724035,0.4127480025111606,0.012765654810837912,68.59054022556307,82.77994571540333,0.8394088669950738,0.012765654810837912,6852.5194126451215,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,P+R+D,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.014001149031366178,0.5285416336738034,0.6379412639229439,0.8325123152709358,0.014001149031366178,0.40696905621560314,0.4127480025111606,0.014001149031366289,68.54120289978647,82.72813118762632,0.8325123152709358,0.014001149031366289,6843.943689797109,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,Q,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.0012597306648621798,0.5323568598672892,0.6420498821707988,0.4650246305418719,0.0012597306648621798,0.4122280511955367,0.4127480025111606,0.0012597306648624018,69.03596088284006,83.26093621001702,0.4650246305418719,0.0012597306648624018,6932.383498568523,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,Q+D,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.005133362529195051,0.5311353232879449,0.6408035716044892,0.5167487684729063,0.005133362529195051,0.4106292173810697,0.4127480025111606,0.005133362529195051,68.87755219523604,83.09931483535291,0.5167487684729063,0.005133362529195051,6905.496126105104,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,Q+R,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.012941578069032955,0.5289096141165647,0.6382839430957237,0.8522167487684728,0.012941578069032955,0.407406392013825,0.4127480025111606,0.012941578069033288,68.58892255058322,82.77256977337738,0.8522167487684728,0.012941578069033288,6851.298306888627,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,Q+R+D,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.014176891110550094,0.5285256607768274,0.6378844088261312,0.8625615763546796,0.014176891110550094,0.40689651902346285,0.4127480025111606,0.014176891110549872,68.53913153680809,82.72075822686362,0.8625615763546796,0.014176891110549872,6842.723841627227,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,R,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.01305289621546124,0.5288384309676197,0.638247949993765,0.8512315270935957,0.01305289621546124,0.4073604456712435,0.4127480025111606,0.01305289621546124,68.57969153008449,82.76790219310146,0.8512315270935957,0.01305289621546124,6850.52563344681,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,R+D,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.014328353485075995,0.5284516857795747,0.6378354044978388,0.8379310344827584,0.014328353485075995,0.40683400323092167,0.4127480025111606,0.014328353485076106,68.52953846982307,82.71440335263146,0.8379310344827584,0.014328353485076106,6841.672521981811,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,2,null,29,0.003358212111069092,0.007711297895465589,-0.11642642642664063,0.36611430148178886,0.0,0.532791991415965,0.6424546696158108,,0.0,0.4127480025111606,0.4127480025111606,0.0,69.09238867937631,83.31342898756229,,0.0,6941.127449665584,6941.127449665584,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,3,D,28,-0.21006976792041224,0.4398363624859797,-0.12962409964025423,0.38931495305391023,-0.010211356145276795,0.1990491511480925,0.21701404253221754,0.3880678708264915,-0.010211356145276795,0.047095094656175125,0.04661905092403501,-0.010211356145276795,0.45255274034883236,0.49339722915504775,0.3880678708264915,-0.010211356145276795,0.24344082573787867,0.2409800921925786,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,3,P,28,-0.21006976792041224,0.4398363624859797,-0.12962409964025423,0.38931495305391023,-0.7020386399705012,0.232147308183557,0.28168675160798756,0.2019704433497537,-0.7020386399705012,0.07934742603146008,0.04661905092403501,-0.7020386399705014,0.527803810652324,0.6404353428531427,0.2019704433497537,-0.7020386399705014,0.4101574283754225,0.2409800921925786,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,3,P+D,28,-0.21006976792041224,0.4398363624859797,-0.12962409964025423,0.38931495305391023,-0.2018912392515293,0.20943345021988988,0.23670874273633957,0.4001094690749863,-0.2018912392515293,0.05603102888781859,0.04661905092403501,-0.2018912392515293,0.4761622004969309,0.5381745642821538,0.4001094690749863,-0.2018912392515293,0.2896318616402861,0.2409800921925786,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,3,P+Q,28,-0.21006976792041224,0.4398363624859797,-0.12962409964025423,0.38931495305391023,-1.9735947159030283,0.34149134895599836,0.37232534628752406,0.2911877394636015,-1.9735947159030283,0.1386261634881247,0.04661905092403501,-1.9735947159030278,0.7764054500311667,0.8465087883664743,0.2911877394636015,-1.9735947159030278,0.7165771287816762,0.2409800921925786,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
bge,7,3,P+Q+D,28,-0.21006976792041224,0.4398363624859797,-0.12962409964025423,0.38931495305391023,-0.6541172696947013,0.2515686284040749,0.2776929549524493,0.4192665571975917,-0.6541172696947013,0.07711337723022303,0.04661905092403501,-0.6541172696947015,0.5719595964785515,0.6313551553193857,0.4192665571975917,-0.6541172696947015,0.3986093321483656,0.2409800921925786,outer_training_source_scores_only,recoverability_fold_scale_sensitivity
